# 5 : 6 6 6 6 6 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        W(2,3)        W(3,3)        Re(polyakov)   Im(polyakov) 
0.430278377729 0.0178630935288 -0.582065986989 0.195658320134 0.0424807759309 0.00957289855927 0.00166343845589 -0.0223047642118 0 
0.429105001708 0.0175720084858 -0.57806973163 0.194786204041 0.0438216788361 0.0108707181994 0.00378723514742 -0.00202619112324 0 
0.429333274191 0.0176740024004 -0.578711080691 0.192579688883 0.0385000647934 0.00778968454019 0.00296709365401 0.000982745893563 0 
0.430926179008 0.0183195634677 -0.583384952482 0.192618878775 0.0422292130503 0.0108581959244 0.00200549827797 -0.00385342934192 0 
0.429394744999 0.0174558309995 -0.579620698747 0.195055846633 0.0434456657231 0.0107101629103 0.00227559386782 0.0114672638846 0 
0.429573382134 0.0176378378049 -0.579816022441 0.195984941629 0.0460747367749 0.0122523445269 0.00220447230696 -0.000127233583554 0 
0.429451009542 0.0177007216019 -0.579119524793 0.193600852784 0.0438130899456 0.0124472659804 -0.000912621319373 0.0027410017523 0 
0.42988411597 0.0183563389047 -0.578950064561 0.192622459538 0.0447891133361 0.0139373652965 0.000577452199497 0.0301957293995 0 
0.428864457674 0.0170790334877 -0.578550398884 0.195187632608 0.0445909997331 0.00901960186728 0.000817565621599 -0.00247197983426 0 
0.429903449612 0.0179563529112 -0.580230257157 0.192083867847 0.0412223329868 0.00877353661996 0.00197729844718 0.016585724118 0 
0.430686863664 0.0186499766566 -0.581400554237 0.192789703035 0.0412703423452 0.00661198427119 0.000167945336529 -0.00917422164806 0 
0.430688547719 0.0188305077051 -0.580865949917 0.195691379289 0.0391391467654 0.0118980379229 -0.000523849884469 -0.00177481954299 0 
0.43058958427 0.0195047889165 -0.578432407969 0.196224959259 0.0420523692458 0.0104056804168 0.000142812419939 0.0136586112975 0 
0.428940881427 0.0173630269487 -0.578015577078 0.195302802236 0.04261950761 0.0108671934267 0.00122807625475 0.00862091352765 0 
0.428284595045 0.0162190727121 -0.578723851299 0.191426536301 0.0409165383291 0.00906796317663 0.00155102509938 0.00957206000373 0 
0.430508275547 0.018748448056 -0.58036399935 0.192465354822 0.0413990974386 0.00842469072971 0.00140424328363 0.00360887306332 0 
0.431735720434 0.0208136579464 -0.579262265963 0.195314221629 0.0429304149765 0.00927447153689 0.00182215140632 0.00639437115315 0 
0.429688908222 0.0177906091329 -0.579837141722 0.194053072218 0.0432260323139 0.0109335071512 -0.00134637938393 0.0102325722982 0 
0.430728686291 0.0185995304633 -0.581725456719 0.193237953899 0.0441714934552 0.012364246878 0.00338277874104 -0.00325586085168 0 
0.430789837354 0.0191061380462 -0.58045941088 0.194435336144 0.0429962162805 0.0102870185971 0.00330406844262 -0.00995829169994 0 
0.430705186732 0.0186760930437 -0.581398245807 0.196261262909 0.0449850699552 0.0112096048549 0.000636153900672 -0.0182964545195 0 
0.428302954488 0.0163128753931 -0.578518634946 0.191923140376 0.041843257654 0.00714930234532 0.000727104306977 -0.0248175490014 0 
0.429326028017 0.0165884111048 -0.581937782955 0.192821674884 0.0426071588741 0.0111129852639 -0.00175534699806 -0.0174739065545 0 
0.432193794044 0.0198271417084 -0.584122820155 0.195910481725 0.0451769763531 0.0118589228097 0.00131351980954 -0.0136701908973 0 
0.428928770996 0.0175902137822 -0.577283758285 0.19506602776 0.0445863332639 0.0101930136379 0.00310947889251 -0.00133800951399 0 
0.429537655781 0.0172911161319 -0.580707923096 0.191068566201 0.0416587613931 0.010956112867 0.00131963861148 -0.0127817715921 0 
0.429349535987 0.0173589772365 -0.579723642636 0.191931633275 0.0402630942635 0.0113484009381 0.00243575208145 -0.0143377193724 0 
0.430392773985 0.0176267113038 -0.583249878124 0.195004219608 0.0436927780854 0.013152272362 0.00402111726275 -0.00654726286501 0 
0.428859638235 0.0167275344514 -0.57958489532 0.194730615614 0.0441477990815 0.0125235200469 0.00191583667458 -0.0545660512728 0 
0.429619181542 0.0174821897497 -0.580473034149 0.194420999117 0.0452186656415 0.0155476277616 -0.00115807811322 -0.012389534424 0 
0.428163679085 0.0156900714291 -0.579809053915 0.194720535714 0.0418361072527 0.00794650884836 -0.00141285424039 0.00761922697272 0 
0.428446442356 0.0167922916694 -0.577675860767 0.193029498858 0.0433549756336 0.0118004921249 -9.52817361606e-05 0.00784596184939 0 
0.430811964735 0.0193941310205 -0.579687260589 0.192536471754 0.0444525964541 0.0140819499122 0.00145820678401 -0.0053138636362 0 
0.428778231158 0.0165239561527 -0.579857790849 0.192754945768 0.0447718482923 0.013514400041 0.00154267261728 -0.0187101039273 0 
0.429737549964 0.0193287031159 -0.575424723004 0.193376791932 0.0418838228214 0.0111640741521 0.00045186304075 -0.000172902065435 0 
0.430433201578 0.0187003654443 -0.580196690216 0.194521909186 0.0432209577514 0.0101408660781 0.00388583522563 0.0156097959278 0 
0.429806874866 0.0181719382872 -0.57918271583 0.194313646058 0.0437962921885 0.00799374405848 0.00154519654977 0.00152724108519 0 
0.428714218141 0.0165844881753 -0.579410540759 0.191180963039 0.043261773574 0.00744901269027 -0.000817823865915 -0.00206201134847 0 
0.429743328553 0.0183803338992 -0.578293811796 0.190593054124 0.043351211705 0.0104225302265 -0.00177603385374 -0.000258490301243 0 
0.429481808551 0.0172985478195 -0.580453862029 0.195358167156 0.0451201154192 0.00948056337569 -2.51486990185e-05 -0.00345039230126 0 
0.4296947134 0.0171342518486 -0.581830305064 0.1934998588 0.0450376018871 0.00698500071468 0.000688576997813 -0.000376018965437 0 
0.429201558937 0.0163842034295 -0.5820338593 0.191335580364 0.0436388589269 0.0110974168153 -0.000489666086348 -0.0192003240857 0 
0.429531267442 0.0172719831962 -0.580738810294 0.193522722517 0.0425132550886 0.00954238651491 0.00315468807697 0.00600121628738 0 
0.430395111513 0.0179804790244 -0.582198275706 0.193486814344 0.0428812682397 0.00923702876813 0.00147948397874 0.00135987305331 0 
0.429373039992 0.0170727454554 -0.580679879601 0.193260590751 0.0445334733571 0.00971983085851 0.0041469420404 0.020090072712 0 
0.431120348847 0.0191915474169 -0.581574805466 0.195437708604 0.0453451837283 0.0089296464671 0.0047944589469 0.00501894897538 0 
0.431266667634 0.0192231390038 -0.582087253672 0.192783470857 0.046214313936 0.00902614989037 0.00313803892165 0.0115100723249 0 
0.429737599652 0.0184861561032 -0.577952570247 0.192636485701 0.0445251830166 0.00996634679193 0.00471368134338 0.0377588645687 0 
0.429305431854 0.0172260536327 -0.579939381298 0.194971042605 0.0444832468728 0.0117942496353 0.000954316582941 0.0287072953341 0 
0.430637194568 0.0178337308888 -0.583643164793 0.192803159626 0.0428281549428 0.0100793220454 0.00162789630441 -0.0164903376432 0 
0.429143043752 0.0171014298408 -0.579639342049 0.192736463569 0.0437588479192 0.010282922775 0.00209836270779 0.0185900948379 0 
0.429518050064 0.016411791699 -0.583264532669 0.192734232851 0.0437427957243 0.0117320660444 0.00243592549825 -0.00624792578154 0 
0.428716177886 0.0158829796558 -0.581523199259 0.191931674287 0.0447835100854 0.0097665920486 -0.000610879844844 0.00388613358442 0 
0.429713410255 0.0176868787288 -0.580250016374 0.191779389939 0.0397465953042 0.00685286454159 0.00199974874092 -0.00226038138652 0 
0.430613764387 0.0190546720728 -0.579883105986 0.194800819594 0.0418573489361 0.00693116340213 0.000419972111754 -0.00279356449139 0 
0.430285946994 0.019272362029 -0.577869593936 0.195768045537 0.0451108566646 0.0096263593085 -0.00267559884135 -0.00256778957189 0 
0.43064224748 0.0176831098038 -0.584115997629 0.19538128843 0.0426837489389 0.0106194758207 -0.00103344488622 0.0168954954138 0 
0.429825639962 0.0183076937502 -0.578853324592 0.193797086146 0.04261152238 0.011738162565 0.00404964345512 -0.0175180159472 0 
0.430872506768 0.0186405148973 -0.582199358393 0.19240785342 0.0395021465365 0.00773278618703 0.00130276675341 -0.0148937078381 0 
0.431149790433 0.0193157907221 -0.581324258129 0.193776110026 0.0427926518143 0.00956159893287 0.00211774202777 0.00407219778252 0 
0.429598944167 0.0174329540205 -0.58053675623 0.192837338757 0.0445181940493 0.0129476340921 0.00196813760043 -0.00247729454398 0 
0.428227716485 0.0159289556639 -0.579358156423 0.192390019406 0.0441566709984 0.00717260335159 0.000430447918983 0.0308549542352 0 
0.431520205658 0.0191138896988 -0.583467184386 0.196658811043 0.0440853806684 0.011297376512 0.00237089656151 0.0128993623079 0 
0.431130255501 0.0200580219534 -0.579016494468 0.194258193533 0.0438128341141 0.00998135815568 0.00180618357687 -0.00095314562896 0 
0.431850271869 0.0197464276583 -0.582939345282 0.191870609299 0.0437030762634 0.0124367124527 0.00314184326091 0.00545085184702 0 
0.429335264099 0.0181390654064 -0.577324149793 0.191594633737 0.0423706329195 0.0100064466593 -0.00210223870044 0.0286413734626 0 
0.429857363826 0.0171116327765 -0.582573161547 0.19460834591 0.0429544854296 0.0102487484473 -0.00159516531415 0.0341481650414 0 
0.432379817554 0.0203246771005 -0.583402211548 0.196948296165 0.041507950089 0.00936335731825 -0.00242978733489 0.0378170794256 0 
0.430728452207 0.0183289251506 -0.582536301209 0.196770020126 0.0450641636256 0.012031560789 0.00383254986387 0.0122735644979 0 
0.430593739448 0.0181069067509 -0.582643298455 0.198447092825 0.0472546665307 0.0137005578671 -0.00195995589754 -0.00475525476962 0 
0.4281678411 0.016199743574 -0.578297309844 0.194516940818 0.0424113083064 0.0118269128501 0.00354752825567 0.00935724098033 0 
0.42869302834 0.0173550451909 -0.577010932039 0.196076972568 0.043786294889 0.00915765732511 0.00379691337208 0.0100107021147 0 
0.429011294402 0.0168183342891 -0.579941868902 0.192803416702 0.0406504424232 0.0102126441042 0.000861226668135 -0.00419095295252 0 
0.429824698964 0.0171176528557 -0.582419542136 0.192922105404 0.0394373222338 0.00927371253691 0.000279552665775 0.0217166332438 0 
0.428205561609 0.0165941244433 -0.577270707348 0.192943492842 0.0422580482089 0.00848277824215 0.00124805593542 0.00107869484466 0 
0.428179169445 0.0167432963644 -0.576713664104 0.1936391095 0.0422670455449 0.0106914776867 -0.00126078636498 0.0156534805793 0 
0.430187795076 0.0185664431916 -0.579580019991 0.191565099452 0.0398775334505 0.010712909297 0.000899428380271 0.0224683706406 0 
0.42798315774 0.0159770261136 -0.578199026282 0.191155072454 0.0435386215061 0.0116989646654 0.000317844559971 -0.0157254181739 0 
0.427548412899 0.0166520247589 -0.574369839255 0.19204898053 0.0453322172163 0.0118810929888 0.00295343005511 -0.0123090486775 0 
0.428180756674 0.0164260950417 -0.577671855071 0.190721863888 0.0422133985458 0.0124034824834 0.000189365960004 -0.0195573982645 0 
0.429313951651 0.017381886408 -0.579507240127 0.193308048981 0.0447223463735 0.00962114429792 0.00250392309889 -0.00850055111838 0 
0.430165504673 0.0190464128677 -0.57804760579 0.192945382238 0.0420888296149 0.00881390994491 0.00342291306587 0.00990118916904 0 
0.429489338713 0.0173505192024 -0.580329198053 0.194029102262 0.0426604585947 0.0100756563224 0.00111292121533 -0.0123916076586 0 
0.428363115214 0.0165417438605 -0.578081696558 0.193748598354 0.0428843763342 0.00689860517921 0.00282335878624 -0.00397644055378 0 
0.428589413371 0.0161435366286 -0.580215455606 0.191887780282 0.0414792342799 0.0100414237376 0.00112469142497 -0.0176912354385 0 
0.429174994422 0.0170894201357 -0.579807966446 0.1926420981 0.0430277853145 0.0111469332675 -0.00133532476156 0.00687200027865 0 
0.427443360481 0.0149726412593 -0.578972022217 0.188834253925 0.0417212993919 0.00828486718004 0.00216901233262 -0.0039373298495 0 
0.429109341019 0.0166706616347 -0.580791780327 0.192143973241 0.0397077182096 0.00693860866831 0.00249835008412 -0.019274975841 0 
0.430469434185 0.0189661363714 -0.579549742753 0.193607630063 0.0441059772735 0.00693398477495 0.000745817611645 -0.00729934065282 0 
0.430258367877 0.0178194938601 -0.58211374511 0.194809341434 0.0431340281677 0.00814001645072 -0.000933252765221 0.00476971823415 0 
0.430355224634 0.0189171015336 -0.579222877632 0.195051895891 0.0435263428045 0.010263069161 0.00154216297062 0.0113071408783 0 
0.4300235503 0.0182320840058 -0.579901481729 0.193768929372 0.0429806272287 0.00715425699652 0.000461783129128 0.0129635913024 0 
0.429678939275 0.0173378827172 -0.581153949841 0.192650292976 0.0428927180814 0.00929371380866 0.00024333916497 -0.0179498780481 0 
0.428973388045 0.0169226920748 -0.579471484162 0.190558804203 0.0425347973308 0.0120288815926 0.00518388619741 -0.00857509385084 0 
0.428251802998 0.0160208439296 -0.579182450652 0.192745371955 0.0424723356903 0.00957385649781 -0.000665059599645 0.0222542507189 0 
0.427860864476 0.0152698887814 -0.579812921231 0.190774737759 0.044725545561 0.00915967961108 0.00242511413051 -0.00426539863034 0 
0.430163875578 0.0174446963966 -0.582845994461 0.191597219965 0.0459541350254 0.0122456645025 0.00206369907672 -0.0127918110243 0 
0.429555788471 0.0171103502626 -0.581325471367 0.196395609806 0.0459966753926 0.011743668333 0.00415313280427 -0.00215496174405 0 
0.429235913287 0.0168422265475 -0.580802360498 0.194352685202 0.0482260170501 0.0111692737732 0.00685758511907 -0.00163532809515 0 
