# 5 : 6 6 6 6 6 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        W(2,3)        W(3,3)        Re(polyakov)   Im(polyakov) 
0.436781045793 0.0245121353814 -0.560943986185 0.199333434484 0.0432313667549 0.0121784239826 0.00395443801865 0.0109190264858 0 
0.434718240088 0.0225952136029 -0.558030967562 0.197486615619 0.0449982325071 0.00889693383413 0.00103177122136 -0.000912623894844 0 
0.436057243149 0.0241106171806 -0.559108569683 0.20009646417 0.0448212091763 0.0100658198426 0.0041956673919 0.00595947326449 0 
0.435863615061 0.0241347453001 -0.558222947355 0.199886428473 0.0473488098047 0.0141032045135 0.00212339288332 -0.0179814864822 0 
0.436412811754 0.0250030007754 -0.55792480704 0.201661354877 0.0496120965914 0.00925585441682 -6.11997717012e-05 -0.000647247895909 0 
0.437491205892 0.025393131538 -0.56128367013 0.201689474669 0.0483387105622 0.0118506233015 0.00218968150075 -0.00960108009862 0 
0.435833895549 0.0235453769017 -0.5598662306 0.200315620719 0.0463377238362 0.0131405586921 0.000785438518872 -0.0207959835551 0 
0.435849185082 0.0238641810468 -0.558974034203 0.199627528729 0.0458222244885 0.0143912544309 0.00422142684205 0.0146302473645 0 
0.435270957138 0.0232706547922 -0.558326055603 0.199215036201 0.0441225523726 0.00971235917651 0.000632875599919 0.0197984962253 0 
0.43568670183 0.0234724697189 -0.55946673853 0.200379466018 0.0499389551687 0.0134906129466 0.000806744118929 0.0239048832416 0 
0.436565600741 0.025450738796 -0.557223306724 0.201326038547 0.045000961881 0.0111132539621 -0.000554334533216 0.000573470413988 0 
0.437417738666 0.0255589332262 -0.560477702717 0.201253406001 0.0444608399075 0.010151726544 -0.000656866960783 0.00744795403416 0 
0.435976137744 0.023595417733 -0.560313525324 0.198100709589 0.0448087166272 0.0105613794511 0.00458517508429 -0.00100933219929 0 
0.437150101888 0.0250937702743 -0.560749117106 0.198431538982 0.0449442129114 0.00934359965807 -0.000144976834994 -0.0153653472779 0 
0.435602266579 0.024300753386 -0.556627259473 0.199755427687 0.0443658263455 0.014909427749 -0.00139579053894 -0.0321972216462 0 
0.434436715452 0.0225701659218 -0.556923707131 0.20101420099 0.0470500713288 0.01318948883 0.00117413737331 -0.00102613685858 0 
0.437093769057 0.0249668290281 -0.560893342954 0.20196788569 0.0499643207565 0.0151758539738 -0.00234184441968 0.000192526094233 0 
