# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        W(2,3)        W(3,3)        W(2,4)        W(4,4)        Re(polyakov)   Im(polyakov) 
0.916076055652 0.794689064664 0.167847888696 0.874292985349 0.829370663991 0.793306753037 0.758042459569 0.824892649006 0.962265641866 0.907569548571 0 
0.85966805124 0.669979025066 0.280663897519 0.787681073194 0.712118533102 0.655355431667 0.612978823257 0.694304308891 0.893377145008 0.843967356205 0 
0.816985307651 0.584828308853 0.366029384697 0.722894795026 0.632213585084 0.562210431726 0.515944097088 0.60129262065 0.826812742506 0.795022203854 0 
0.785194970434 0.52542753787 0.429610059132 0.671077293175 0.566924730753 0.490482548605 0.433564973471 0.526391731325 0.756337416782 0.747862776782 0 
0.762621568077 0.487282570614 0.474756863846 0.637349811774 0.517957371969 0.444802251233 0.393588684924 0.480329937981 0.705496936939 0.699858217747 0 
0.745382315928 0.460005874859 0.509235368143 0.606095977865 0.480529606292 0.400590016265 0.354947440756 0.431023386998 0.668100944663 0.679328310537 0 
0.733066429262 0.440064878542 0.533867141476 0.590404393374 0.45981946987 0.378400397925 0.329803503247 0.413190373774 0.643253542362 0.655591404844 0 
0.718706649381 0.418423030223 0.562586701237 0.578020378625 0.440116171746 0.357770664755 0.306182289072 0.391760020251 0.618232142354 0.641301773874 0 
0.70933208634 0.403832460072 0.58133582732 0.561562601577 0.422022478386 0.33982057872 0.295680952161 0.373852877102 0.5969747592 0.620245167701 0 
0.704635518141 0.397546647884 0.590728963718 0.556800612224 0.422877858464 0.335020761316 0.287654431624 0.371709856547 0.598573694751 0.629474939702 0 
0.698810279367 0.388335655335 0.602379441266 0.547043571995 0.408795325562 0.325860774658 0.279620462839 0.356976302396 0.567635490471 0.610009515718 0 
0.694750244736 0.383016928124 0.610499510528 0.538323749551 0.396771596986 0.312469222647 0.268142277526 0.338387242441 0.549885758305 0.589485199732 0 
0.691453457962 0.378584840629 0.617093084077 0.535792982053 0.389651829932 0.304878502604 0.262657018825 0.330715998347 0.538121436966 0.554796459208 0 
0.685698546581 0.370479390564 0.628602906839 0.528570240671 0.380199059082 0.302106651871 0.260197309023 0.324210169894 0.542450120518 0.578712566313 0 
0.681043599736 0.364628966713 0.637912800529 0.517097783847 0.364682244353 0.287097916232 0.244728072915 0.308149272413 0.532208586885 0.553649924667 0 
0.674779188469 0.356036667711 0.650441623063 0.506731204849 0.356989544928 0.280863568379 0.229756780134 0.29307349963 0.494338967475 0.545261977271 0 
0.673176293069 0.353633581397 0.653647413862 0.508023208048 0.36076902234 0.286309493949 0.22817788432 0.310625940629 0.508578414871 0.546673081049 0 
0.670224466534 0.351400101795 0.659551066931 0.502946212866 0.353239362299 0.274464395205 0.224207704007 0.292878697272 0.502266509901 0.550256950232 0 
0.67297524364 0.355642089557 0.65404951272 0.505152114283 0.353422728252 0.278947930874 0.226970958995 0.297008218678 0.514504846771 0.571510894531 0 
0.670754779935 0.352671250599 0.65849044013 0.503796847917 0.356855732473 0.273108128325 0.222813883436 0.294893214259 0.51662094034 0.553301046875 0 
0.666311629975 0.345324900054 0.66737674005 0.495806299038 0.349504984664 0.271023377471 0.215032549024 0.301555828457 0.518121923617 0.548911480867 0 
0.66477869932 0.341315291874 0.670442601361 0.493153119469 0.346347791096 0.273392617699 0.209334343228 0.299442438654 0.494466023409 0.524568837846 0 
0.663371057496 0.339621476532 0.673257885008 0.490996043278 0.339758078591 0.262074150576 0.209147443795 0.288391388883 0.496401624406 0.543791677317 0 
0.661158188743 0.335750513948 0.677683622514 0.489654526132 0.329848557459 0.25016915052 0.203608205161 0.277278826145 0.483756336357 0.511595279702 0 
0.661082614796 0.334647219943 0.677834770408 0.486728568647 0.326870173542 0.246329772401 0.203979387085 0.281027023962 0.493283078398 0.488796030706 0 
0.660532209876 0.33670998312 0.678935580248 0.488404766082 0.33270101119 0.25371578522 0.202852687525 0.283373711 0.501757705002 0.477114606598 0 
