# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        W(2,3)        W(3,3)        W(2,4)        W(4,4)        Re(polyakov)   Im(polyakov) 
0.0658953128607 -0.00105292961832 1.49456749942 -0.0013022387984 -0.00621516250938 0.00204412312269 -0.000318968986685 -0.00870786935882 0.270563678981 0.0438814587003 0 
0.123838029048 0.00633212795772 1.40185915352 0.00738562511488 0.00498474372706 0.000478142026889 0.0040396784101 0.00848887155915 0.264563209079 0.0525752049598 0 
0.178088118976 0.0221166950304 1.31505900964 0.0217746838354 0.000396839496761 0.00180127488724 0.0050443886828 -0.00244117237573 0.255940415446 0.068897728172 0 
0.210929926515 0.0337210411132 1.26251211758 0.033756083392 -0.00517788742242 -0.00109900328467 0.00372675333817 8.03133261994e-05 0.241469874613 0.0427284584934 0 
0.240176362877 0.0447133238517 1.2157178194 0.0425236369986 -0.00289009529324 -0.00559152574872 0.00810873471697 -0.00106574351524 0.243068086319 0.0451486325723 0 
0.264188001552 0.0500774197001 1.17729919752 0.0595638169195 0.00103642620413 -0.00185142315326 0.0112294053963 -0.00135396537897 0.230718507769 0.0292411448531 0 
0.280552361292 0.0537859550976 1.15111622193 0.0653991548682 -9.55035001135e-05 0.000111493461154 0.00286042343858 -0.000356511501143 0.251048587126 0.0381770741387 0 
0.299181706194 0.059065428289 1.12130927009 0.0699525699806 -0.0108783002235 -0.000188221860497 0.000333660398392 -0.00903009200763 0.238642624375 0.0484704113427 0 
0.308101190241 0.0661334230048 1.10703809561 0.0867214740749 -0.00924496903295 -0.00319255657498 -0.00930518846448 -0.0023185122159 0.247349988132 -0.00555386116918 0 
0.316502880701 0.0700244745261 1.09359539088 0.0993159360681 0.00133100649406 0.000587903258644 -0.00646681414338 -0.00345433368785 0.241208434242 -0.0149945393259 0 
0.328855776254 0.0768416384945 1.07383075799 0.107033972185 0.000630129609082 -0.000794718098313 -0.00160486999104 0.0108636926388 0.242144846288 0.00757170137984 0 
0.333684000555 0.0796075977842 1.06610559911 0.108154410581 0.0179501541829 0.00550096858329 -0.000265899071278 0.01898626758 0.249557019755 -0.00700066253832 0 
0.333997463789 0.0754403197742 1.06560405794 0.108150472466 0.0189275779259 0.00704317314056 -0.00556521907648 0.00194633320473 0.258511964231 -0.00206228439649 0 
0.340907755359 0.077814137211 1.05454759143 0.110238958707 0.0174576266305 0.0112190379489 0.00203396457343 -0.00635193940818 0.261567728502 -0.0173487114989 0 
0.345340142781 0.0861179197656 1.04745577155 0.110184781599 0.0100611502896 0.00653539290241 0.0121513221765 0.00138883113906 0.262943153509 0.00484569113998 0 
0.347547656874 0.0875710803553 1.043923749 0.116828290424 0.021144500119 0.00234710573427 0.0039937519363 -0.0111345463654 0.258310464738 -0.00771332680891 0 
0.348170447466 0.088049557476 1.04292728405 0.115999998782 0.0223072918905 0.00384542689343 0.00519412896332 -0.00690879836931 0.264345510135 -0.00990705333392 0 
0.349440064083 0.0858884440409 1.04089589747 0.117194434811 0.0250484286143 0.00671957080504 0.00362671902382 -0.0111050468954 0.253356526123 0.0100274059627 0 
0.353994918449 0.0840020974841 1.03360813048 0.127910476397 0.0159860247676 0.00659308046524 0.000778884837637 -0.00492556838562 0.255782345264 0.0167070653853 0 
0.35877516047 0.0866398333446 1.02595974325 0.127122046695 0.0134253856288 0.015323085238 0.00590951718262 -0.00469672953992 0.257235214191 0.067058510656 0 
0.365139902 0.0966974580557 1.0157761568 0.130571408454 0.0133511843862 0.0193192787568 -0.00155657130325 -0.00621383610646 0.250800755333 0.0681298740511 0 
0.370539138462 0.0945633243355 1.00713737846 0.137216903121 0.0222451023417 0.024388453067 -0.0023500832021 0.00712036518392 0.240028565747 0.045579558123 0 
0.371092505578 0.0950301617371 1.00625199108 0.135163859631 0.0194230273982 0.0155907460081 -0.0058852683525 0.00161384501827 0.241031029948 0.0169082750059 0 
0.374542631002 0.0950847480762 1.0007317904 0.139069735954 0.0199095885947 0.0100724217749 -0.00915014273518 0.000396741060527 0.255518823321 -0.00245189189962 0 
0.381254348044 0.100980069495 0.989993043129 0.147484158033 0.027308851104 0.00299875224758 0.00108680285852 0.00524378843005 0.267177953223 -0.0302941234078 0 
0.382644977728 0.104327986284 0.987768035636 0.135916645605 0.0213253766267 -0.00107595221576 0.00325508430548 -0.00340098004285 0.261299926047 -0.032226562419 0 
0.38492299901 0.10702483414 0.984123201584 0.142019370759 0.018695321409 -0.00716782537206 -0.00168332781904 0.00304385476342 0.249967842588 -0.0212579795934 0 
0.385830894326 0.112805011093 0.982670569078 0.153991059689 0.022530250051 -0.00592510893121 -0.00116133978118 0.0157709053393 0.257641375973 -0.00801902744234 0 
0.380646519068 0.106498808817 0.990965569491 0.150002645604 0.0182465078741 -0.00696621771707 -0.00779536874011 0.00555870651145 0.270630056019 0.0234414877193 0 
