# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        Re(polyakov)   Im(polyakov) 
0.536619918837 0.164685928208 0.184122106766 0.358807136453 0.219095001583 0.461283030303 0 
0.495891601938 0.126006680247 0.235045155983 0.301284520768 0.15430779537 0.331384238997 0 
0.474286494571 0.10771998366 0.264289695603 0.273416164265 0.124780496025 0.239012157232 0 
0.462011919112 0.0960536141646 0.279627392119 0.250912241137 0.112132512062 0.259158411042 0 
0.465590157786 0.0995228990194 0.275224551889 0.252101416579 0.108645200273 0.237980671726 0 
0.450302534256 0.0903840319768 0.299718456615 0.235545490206 0.095473470688 0.205997298566 0 
0.448959853862 0.0868692085727 0.299157530076 0.221349487214 0.0766646351335 0.196405504696 0 
0.437388717354 0.0774070312381 0.315151853059 0.21509811563 0.0729090948096 0.214454596042 0 
0.437009527446 0.0802201000341 0.318799139654 0.220450605564 0.0721219912494 0.170447798827 0 
0.428727377235 0.0694229272784 0.326222697361 0.209396972967 0.0782831870889 0.158966720128 0 
0.43072792925 0.0739082297425 0.326306785392 0.203183821804 0.0695439483407 0.194470386699 0 
0.419839138387 0.0633063174173 0.339660212966 0.202419164013 0.0552729747343 0.141479342277 0 
0.422541943045 0.0695325097971 0.339940235097 0.196229685716 0.0564470308794 0.105983482788 0 
0.417837640689 0.0652037977887 0.345960988274 0.196427474701 0.0474135433813 0.0990543925131 0 
0.415961152133 0.0627525930395 0.347638058346 0.18487866046 0.0523072461764 0.10993074035 0 
0.419737414897 0.0677812895563 0.344358976784 0.196495180799 0.0503048798584 0.171585055072 0 
0.415595264025 0.0652175207067 0.350907939852 0.188344539911 0.0504088686497 0.152176779907 0 
0.409563946686 0.0571106980037 0.356070015293 0.181549767845 0.0499478734389 0.0833106674365 0 
0.415112102622 0.0644522111452 0.351205585376 0.190534425619 0.0502258616265 0.090982567846 0 
0.408758531337 0.0569566320316 0.35768786309 0.183069467869 0.0495614758827 0.0668124022462 0 
0.411364370326 0.0627698790606 0.357768264343 0.176406829208 0.0294162776845 0.054398128548 0 
0.419928337359 0.0667671766671 0.342924834477 0.182719780838 0.0475737360877 0.06820510627 0 
0.415009564607 0.0577944282723 0.344773386137 0.176329740393 0.0364869713196 0.0837147921888 0 
0.410350797606 0.0570995697348 0.354327815003 0.175167755062 0.0339293300933 0.0535165138585 0 
0.414958944845 0.0593730956161 0.346463416958 0.173053075252 0.0358054977639 0.0521170452085 0 
0.409393793649 0.0572365913027 0.356570245275 0.174047249896 0.0414360221918 0.0417650178879 0 
0.407775517687 0.0581248649721 0.36101872606 0.174151383772 0.0384517960749 0.0830454209108 0 
0.407587056217 0.0566850687173 0.35999354504 0.164091759599 0.0413929396718 0.0525475682081 0 
0.410085016786 0.0627361106953 0.360549073765 0.176019668415 0.0386778020371 0.0280134463325 0 
0.402848603389 0.0509006164027 0.364633688948 0.167838398081 0.0330704285597 0.0265920678601 0 
0.401135602119 0.0481893080555 0.365690983393 0.173799214359 0.0385569778504 -0.0140686404448 0 
0.403603379556 0.0585278653096 0.370600430285 0.165617261706 0.0305311765346 -0.0202813168391 0 
0.401104644477 0.0509692692187 0.36853905137 0.166469262326 0.0286395600826 0.0368714528819 0 
0.39584800484 0.0450572019844 0.374191591336 0.164696724691 0.0357856664769 0.0142309549334 0 
0.397292360402 0.0448182218768 0.370775028993 0.163325263606 0.0289083041248 0.0204988732799 0 
0.405930671189 0.0553207709009 0.362273294285 0.171498796412 0.0380544099102 0.0531879422967 0 
0.400539697654 0.053320463891 0.372133129053 0.172063983334 0.0335743885982 0.0421989515532 0 
0.396869463111 0.0529575002121 0.379844681369 0.161659696554 0.0302933141374 -0.0223060743386 0 
0.401577403631 0.0492433629619 0.365773074974 0.1644460136 0.0254732220291 -0.0249197079669 0 
0.400666173277 0.0541642333718 0.372698652162 0.165036784003 0.0270832872157 -0.0451270137505 0 
0.393628278392 0.043830970998 0.377848758537 0.155573651016 0.026169597188 -0.0370020240682 0 
0.397732593234 0.049531631252 0.374519926137 0.164845106991 0.0332573109719 -0.0248146858305 0 
0.394609402839 0.0507753286078 0.382634642361 0.155682577193 0.0280578338612 -0.0148582921552 0 
0.394270293708 0.0486467382588 0.3812520921 0.156544648294 0.0299842137238 -0.0331420310711 0 
0.390959498963 0.0444153571711 0.384304459452 0.15431197455 0.0230705962763 -0.0115139258965 0 
0.396369669668 0.0506217254204 0.378608452151 0.162192955167 0.0276425054055 -0.0590447687908 0 
0.400123540258 0.0521693018268 0.371897513259 0.164425479773 0.0209211827436 -0.0312546813989 0 
0.396493985996 0.0472744365907 0.374987667399 0.15644549698 0.0325116548001 -0.052986331824 0 
0.397964720279 0.0497072050048 0.37418482039 0.162366282715 0.0365151203871 -0.0464057935259 0 
0.399968637039 0.0518224114651 0.37189140998 0.158348057387 0.0288834175932 -0.0381729115759 0 
0.395575342489 0.0483628943956 0.378097140921 0.16476371376 0.0288848105355 -0.00305567993474 0 
0.39596075263 0.0464311767341 0.375317520948 0.159064157737 0.0313854534951 -0.0403725281072 0 
0.393845345311 0.0496776038011 0.383217844116 0.161242153912 0.0333921759258 -0.0475211830995 0 
0.392504049527 0.0438002160972 0.380291307138 0.163177601046 0.0234771335514 -0.0385216900704 0 
0.389478163307 0.0416864482696 0.384834488994 0.156515953951 0.0253025713927 0.0117886263241 0 
0.396449958621 0.0506620637096 0.378472154744 0.155882582983 0.0235784499621 0.0438231259933 0 
0.39478124578 0.0487785924943 0.380259851778 0.16237747106 0.0276362635606 0.0574194801038 0 
0.39874641348 0.051381490133 0.374139380477 0.160102205954 0.0221147742593 0.0142175793039 0 
0.400657798196 0.0548462472828 0.373399091252 0.159761086262 0.0200305647187 -0.0482781355217 0 
0.391014096429 0.043811106672 0.383580094527 0.150974626718 0.0260912063328 -0.0548468508495 0 
0.390902468948 0.0431040150616 0.383118583376 0.151523598282 0.0244276790283 0.0118106146778 0 
0.395523357579 0.0510918068995 0.380940420225 0.157162556933 0.0301191637106 -0.0821342125181 0 
0.395293862639 0.0470612271439 0.377414729339 0.153263318007 0.0297799132077 0.0138246283935 0 
0.392373894322 0.0456207430829 0.382398175574 0.154703253807 0.0254764087286 0.0038468877844 0 
0.392499650196 0.0438981908067 0.380398960375 0.157110223154 0.0266799033811 -0.0181385585816 0 
0.393060436 0.0464583890712 0.381725429871 0.157618682275 0.027450399495 -0.0178841722362 0 
0.39465435154 0.046790351889 0.3785507785 0.167302350611 0.0315867337351 -0.0101511993367 0 
0.403027644289 0.0540746979666 0.367413880531 0.162129682708 0.0276176087549 -0.0197226116111 0 
0.397462340593 0.050348501821 0.375931352516 0.162334851215 0.0276377358275 0.0248129759816 0 
0.400885797723 0.0510094016191 0.36906064663 0.163620554726 0.0253830121386 -0.0263954956382 0 
0.393191644132 0.0459983104909 0.3809766934 0.151497420495 0.0210575619498 -0.103552633988 0 
0.393798441712 0.0477356086069 0.381379036841 0.161944306983 0.0307039147097 -0.0533717340824 0 
0.384885914106 0.0396879104763 0.392938899442 0.145435487259 0.0271858911274 -0.0231483355078 0 
0.379266289797 0.0370989781657 0.402713140613 0.149706424527 0.0208746377517 0.00248186956061 0 
0.387333509542 0.0437715205329 0.39163779954 0.151394251764 0.0202124704201 -0.0157865173832 0 
0.393569579341 0.0472687886967 0.381415714148 0.150574487377 0.0243667196216 -0.0108476933054 0 
0.394933244846 0.0486186318726 0.379765493212 0.160463038621 0.034365687403 0.00570837819481 0 
0.390763726775 0.0417571453192 0.382076946414 0.150144658398 0.0239424729719 0.00195383684523 0 
0.389532610369 0.046356172803 0.389384429991 0.148443000602 0.0206109008468 0.0195085002698 0 
0.384616892591 0.0388596975293 0.39270253383 0.14841242822 0.0219713610095 0.00762841777864 0 
0.393995612611 0.0480119088548 0.38122156111 0.158573627209 0.0349661610877 0.0221107232591 0 
0.385024758986 0.0408668051254 0.393812335357 0.158344898183 0.0183094867606 0.0347063056791 0 
0.386622073272 0.0430544096197 0.392485848421 0.1456869614 0.0184493453887 0.00479839144397 0 
0.384019747788 0.0404477829441 0.395604337812 0.138942480629 0.019843496421 0.0306759994244 0 
0.394945404744 0.0481531437906 0.379273253353 0.152031410508 0.0201927200775 -0.0275117394194 0 
0.389048307362 0.0416673427811 0.385761066584 0.15491575427 0.0153940635359 -0.00465520184047 0 
0.390608700249 0.0476813337212 0.388342193173 0.157233114655 0.0278986531341 -0.0215665336513 0 
0.389752303817 0.0440545821565 0.386599513759 0.154790272388 0.0242979877429 -0.012482654345 0 
0.388404074238 0.0397755342922 0.385286570968 0.157116993573 0.0327620966885 -0.0309245951044 0 
0.385638626954 0.0425130875262 0.394108108227 0.151719952653 0.0252912809078 -0.0323880364582 0 
0.386743807575 0.0463358321414 0.395499455478 0.146532949646 0.0204395546733 0.0270247438594 0 
0.389633059311 0.0461108603253 0.38891812984 0.156066714978 0.0292893349261 0.00669223597938 0 
0.391469743944 0.0448895973311 0.383656160654 0.148276871068 0.0239183243801 0.0422905538913 0 
0.390877527558 0.0407105846304 0.380780024003 0.152240530116 0.0242767325671 0.0432447287553 0 
0.38584215801 0.0395686564162 0.390715908793 0.147515469775 0.0249247771232 0.00126029603991 0 
0.394363693766 0.0508253727527 0.383225246467 0.156075307985 0.0296638687134 -0.000948910464783 0 
0.393701753391 0.0489588059519 0.382814948491 0.155113535566 0.0203157279846 -0.0117593713331 0 
0.395001277413 0.0515333151566 0.382530504848 0.157713910678 0.0301453750074 -0.00466057649298 0 
0.390930587431 0.0461521116471 0.3861048193 0.158328314678 0.0277922139028 -0.0405215470298 0 
0.393995803312 0.0446227967311 0.377832029445 0.154236657335 0.0264428925692 0.0288895156493 0 
0.397355718672 0.0521438076416 0.377961226563 0.168247804312 0.0246791193356 0.0599477862103 0 
0.405874327172 0.0560337758708 0.363110256093 0.164639569389 0.0367865656476 0.0324218293436 0 
0.399571919728 0.0563228969414 0.377264673539 0.163084507331 0.0299937307493 0.00748465066214 0 
0.389068528532 0.0453831567203 0.38943239395 0.158675565256 0.022164032855 0.0369623786399 0 
0.393564906079 0.0489126693002 0.383069875927 0.153600185151 0.0254487358981 0.0267809320048 0 
0.387536603242 0.0424882170284 0.389907689896 0.157376102668 0.0262645817678 0.0221207871621 0 
0.392660706851 0.0487717375259 0.384918182453 0.157886866766 0.0294454832003 0.0564383271164 0 
0.39130419462 0.0455330283852 0.384663800222 0.15523964784 0.0242443920756 0.0212510016828 0 
0.399903800845 0.0507266124048 0.370938250545 0.167639219637 0.0256045474551 0.0154220302294 0 
0.392592710931 0.0488933803412 0.385189416293 0.156598714419 0.0274750662223 -0.00336860836795 0 
0.394864103757 0.0465159025481 0.377814874284 0.155789949818 0.0279452816202 0.042377025208 0 
0.397676033707 0.0502335604841 0.375346286328 0.158945463708 0.021706180267 0.0268964236113 0 
0.392335508182 0.0458082680509 0.382670150051 0.145512407726 0.0255094490798 0.00480001488885 0 
0.391906415192 0.0474677879068 0.385273674484 0.15354091345 0.0298902709969 -0.0129589917986 0 
0.389652035575 0.0468031089615 0.389568630696 0.153742061228 0.0262862946146 0.0346110408742 0 
0.395420296838 0.0454460925158 0.375521439472 0.16071934785 0.0235413283864 0.00241702381383 0 
0.397551426225 0.0477458386719 0.373132700976 0.159354264723 0.0314350078998 -0.00777352068436 0 
0.394890778895 0.0495433529722 0.380783639403 0.160144059718 0.0266837041477 -0.0573646373742 0 
0.38865661264 0.0403101432911 0.385265595484 0.149927417035 0.0264299608929 -0.0291083326424 0 
0.391922978879 0.046884679866 0.384654126332 0.156403763372 0.0289373397685 -0.0139413153967 0 
0.383554494749 0.0425491366515 0.398729248205 0.152052320038 0.0189959463434 0.00501177126812 0 
0.386014662337 0.0428651663204 0.393632909179 0.1590926212 0.0220234633259 0.0179340074143 0 
0.391411635991 0.0474699959003 0.38636439672 0.152716560646 0.0282293769013 -0.0352441443162 0 
0.394651510182 0.0456209102079 0.377387587808 0.156444227688 0.0212913594559 -0.00917111382792 0 
0.387524348687 0.0391275303164 0.386573963205 0.1589894971 0.0244777898047 0.0330564852806 0 
0.395270242912 0.0499475621189 0.380353027712 0.151236326575 0.017134255967 0.00734526530971 0 
0.386645928018 0.0418981255609 0.391277083922 0.148048138003 0.0273096545329 -0.0233624628442 0 
0.385365868167 0.0427861235622 0.394981213596 0.154849325778 0.0261250758155 -0.0727922924886 0 
0.392236535801 0.0470229654358 0.384102586674 0.161451033775 0.0362602461024 0.00549037393176 0 
0.393402849431 0.0435852660098 0.378098997262 0.162079325978 0.030199427761 0.0150991750498 0 
0.39107493422 0.0438286390439 0.383463783759 0.151916728176 0.0188635526924 0.00771635831149 0 
0.396456122967 0.0502965034962 0.378093032969 0.159464077648 0.0343634878996 0.038698298205 0 
