# 5 : 4 4 4 4 4 
# plaquette   W(1,2)    W(2,2)    W(2,3)    W(3,3)    W(2,4)    W(4,4)   1/3 |plaquette|^2  Re(polyakov)   Im(polyakov) 
0.611673926186 0.257719672726 0.422697894169 0.420656569354 0.253239098815 0.171361778258 0.125003638309 0.161687820726 0.318303491862 0.207225173516 0 
0.608194534996 0.253168451791 0.428584846805 0.417900522374 0.244635553195 0.165221832898 0.116348134596 0.169708424665 0.332430826536 0.171681296161 0 
0.603620577459 0.245418002456 0.43455627008 0.410808067375 0.241033217922 0.164111764599 0.124322127979 0.176651468345 0.345321271372 0.158599837503 0 
0.603079065988 0.24742340599 0.438186208025 0.412338236097 0.255347085009 0.183726214973 0.123538693643 0.188180129507 0.338549865311 0.175683386671 0 
0.606177710025 0.247918786037 0.429385655962 0.423981903067 0.25815419451 0.182382729124 0.132023585749 0.184092526205 0.329686897256 0.2117284899 0 
0.607065949377 0.251020111506 0.429822263376 0.414960408687 0.247185825217 0.16151770626 0.117952666205 0.163730575263 0.340284658886 0.149213506068 0 
0.607545712201 0.251685267667 0.429048131065 0.418962908707 0.257882081026 0.180424762553 0.123249200439 0.180419644784 0.340144548221 0.178043489636 0 
0.604327525132 0.246852029711 0.433869454315 0.419582818984 0.254265518578 0.172624762046 0.118482128875 0.179302275428 0.339990358814 0.185495621204 0 
0.598594416629 0.240999541099 0.445216291211 0.408366571761 0.242795987602 0.162182501893 0.109831650071 0.167144363963 0.338393545486 0.192049474415 0 
0.603830782949 0.247485362381 0.435993013534 0.411011754217 0.239762459651 0.161623465404 0.11099805305 0.15994837709 0.318695591431 0.212608007756 0 
0.602108320893 0.245720018683 0.439395056005 0.413386954153 0.238994920116 0.153266347902 0.100065983409 0.150987130743 0.320584765089 0.195785509505 0 
0.606390174693 0.248959968822 0.429789444742 0.41687744476 0.246555544326 0.164074737691 0.118150600121 0.157658479958 0.324636322915 0.146893173207 0 
