# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        Re(polyakov)   Im(polyakov) 
0.598878236398 0.238752232295 0.2415566413 0.434262657193 0.300705875022 0.487924732313 0 
0.5493202793 0.17964854879 0.306347850539 0.362155134692 0.212994590071 0.398027062722 0 
0.537520206106 0.170887722601 0.327087207335 0.346735360948 0.191193024724 0.372874447962 0 
0.528986276056 0.165364890638 0.342899200498 0.327966258411 0.183090180113 0.359527600548 0 
0.518258545704 0.14862701868 0.352980654421 0.307127976525 0.169322889441 0.373057784109 0 
0.520985097763 0.155178588968 0.35271584456 0.313782144379 0.161774420021 0.271701228486 0 
0.520162624261 0.153685909943 0.353279349292 0.30696010049 0.148615939767 0.275915741251 0 
0.516578556248 0.149754277221 0.358307886601 0.307762924141 0.152288777754 0.283562653089 0 
0.515701845559 0.149100205326 0.359845591428 0.30312764726 0.138964257488 0.266435340634 0 
0.517447513903 0.151358837446 0.357740052689 0.312212322733 0.144468923374 0.318962831798 0 
0.523540806095 0.158379263708 0.349527248471 0.309314185906 0.144519857442 0.344851244184 0 
0.519326267284 0.154457698984 0.356142030773 0.305564041643 0.145777973809 0.293340198645 0 
0.507151158415 0.137566629323 0.369688733286 0.296473398381 0.143333386592 0.324157664326 0 
0.505651913874 0.14001856814 0.375888783455 0.288099179686 0.132957837369 0.29390713222 0 
0.507667788284 0.139996470017 0.370826999308 0.297618926108 0.142714710072 0.320814841731 0 
0.504778959899 0.13735877593 0.375411376182 0.295360648803 0.134131731607 0.288597187741 0 
0.512436729223 0.144370054134 0.363278231075 0.304885856905 0.142330449916 0.281973166878 0 
0.518873349673 0.154907081282 0.357723707098 0.301855129997 0.141116504298 0.282050481454 0 
0.514753442063 0.148887042956 0.362003437799 0.292982380035 0.133332782767 0.307178004445 0 
0.524317915871 0.157717856469 0.346923066792 0.311256640173 0.145806605184 0.261878383141 0 
0.511619884529 0.142082726473 0.36303301515 0.303489928573 0.150096471347 0.270908221799 0 
0.514780789586 0.150445642986 0.363493669021 0.304994580858 0.139806583254 0.249845324775 0 
0.509246969477 0.140778782564 0.36766135887 0.304482876594 0.134747117381 0.254618331878 0 
0.51948290046 0.155488510908 0.356781259757 0.302255878299 0.139867475848 0.263171957888 0 
0.511511615623 0.144842557414 0.366063518356 0.296581222527 0.128295594554 0.252711260607 0 
0.513940362575 0.149390953296 0.364540046859 0.297123235083 0.13307124797 0.216494680233 0 
0.511503916746 0.148672744901 0.369912953035 0.29530549983 0.132195912678 0.196918982677 0 
0.511198827318 0.144103042432 0.366105974137 0.294729091035 0.138929565721 0.159670491026 0 
0.516128658482 0.151995612748 0.361673966542 0.309447241357 0.137203939337 0.186714235694 0 
0.509334809389 0.142632268842 0.36929524537 0.291259022185 0.132143428443 0.16571121905 0 
0.510395299979 0.146316710765 0.370328460818 0.296404218979 0.128977684978 0.191737540224 0 
0.506946718404 0.143173679703 0.375806883692 0.290111731544 0.124623651829 0.221052163852 0 
0.506384122685 0.143882119904 0.377921813192 0.292739612263 0.112445574842 0.189475435211 0 
0.50906403309 0.147195734618 0.374535651894 0.289646801922 0.121882061797 0.194604814607 0 
0.510231880938 0.1409646804 0.365384978055 0.302871072212 0.133274747032 0.185481377611 0 
0.510168395662 0.142702793638 0.367281804483 0.302083922935 0.141685914022 0.223125277542 0 
0.509497629507 0.143759938031 0.370015864263 0.29463505868 0.132159424972 0.182696624473 0 
0.504201351747 0.138073141066 0.377569761698 0.285969568054 0.118389893425 0.1321161436 0 
0.505720347126 0.141692827014 0.3773919592 0.288226862674 0.121018536663 0.113687849528 0 
0.508931764315 0.140911719742 0.368582308954 0.291725596914 0.127415485551 0.156803830652 0 
0.510693503445 0.144834102283 0.36810034367 0.298194645832 0.134427058453 0.140733999768 0 
0.51164465257 0.143866427945 0.364754796519 0.292756738323 0.133980514525 0.172483821034 0 
0.505592117093 0.138050031895 0.374069739162 0.29245674704 0.12975132468 0.178145241232 0 
0.514470491789 0.148494094824 0.36231786535 0.292643679603 0.12195801833 0.128530043939 0 
0.517132074692 0.153169588499 0.360339401769 0.29864003635 0.141658098364 0.152726005275 0 
0.513140605602 0.149130062905 0.3662785489 0.300059032988 0.144310995433 0.127101974966 0 
0.518165665137 0.152847464736 0.357433301895 0.307008123389 0.133155292959 0.134215392735 0 
0.514257520225 0.149830931787 0.364187131225 0.304999748292 0.139332947982 0.0976420006881 0 
0.508031191645 0.142574977265 0.372496998152 0.283180428065 0.11776733701 0.0829683929697 0 
0.506928154301 0.141683840487 0.374363454735 0.299908119604 0.132490277064 0.0969112095327 0 
0.510640777243 0.143454849334 0.366852906226 0.297253561431 0.131264819501 0.135050731653 0 
0.509809560119 0.14717159836 0.372647698064 0.286934196677 0.128840506188 0.154138275206 0 
0.507324741629 0.143578486808 0.375266632735 0.29273844797 0.10998746223 0.116004391454 0 
0.507686845284 0.143333868423 0.374116755213 0.29254074888 0.125068232596 0.130009450384 0 
