# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        Re(polyakov)   Im(polyakov) 
0.3702305615 0.018825167669 -0.0365206745807 0.185173067891 0.0881672392591 0.303322665825 0 
0.318250595412 -0.00734069389988 0.0152834129814 0.12178600526 0.0288881940872 0.164727183256 0 
0.290242640659 -0.0195409094099 0.0450951296017 0.0983629481854 0.0203422850166 0.0741357378377 0 
0.280094745289 -0.024364386268 0.0554934957985 0.0776530118659 0.00771493380202 -0.0327087227078 0 
0.273554412368 -0.025753939445 0.0639144420036 0.0712881784207 0.0128583170855 0.0233431457363 0 
0.269539175026 -0.0316809751723 0.0640102622894 0.0758461723601 0.00699839929463 0.0227716420275 0 
0.26409943165 -0.0278706002026 0.0759802523225 0.073627324546 0.0102961817732 0.0178181827584 0 
0.256779673758 -0.0350227279914 0.0798077613718 0.0563771681825 -0.00567812275058 0.0310330980332 0 
0.261678301211 -0.0301451035737 0.0773374446094 0.0753077703466 0.00315625260351 0.0144131949574 0 
0.268176501908 -0.026664184269 0.0710710628694 0.0677860061775 -0.00229787679809 -0.00651870308026 0 
0.264133311066 -0.0336387104914 0.0701613229097 0.0672986121535 0.00693129684932 0.0175268805536 0 
0.267245329986 -0.0288751471486 0.0702568578728 0.0701355507826 0.00977816127413 -0.0275313376555 0 
0.262658539683 -0.029129569047 0.0768826214279 0.0673635653328 0.0029347939672 -0.0124399934209 0 
0.265783072844 -0.0254096863825 0.075915704351 0.0755278845753 0.00352847499695 -0.0157292629241 0 
0.261963562824 -0.0341395871114 0.0729150686523 0.0727402837516 0.00563304985587 -0.0319142777934 0 
0.26688697253 -0.0317974080921 0.0678721331126 0.0622940625237 0.000632683968183 -0.0438263600807 0 
0.26812188794 -0.0293330593692 0.0684841087206 0.0746149789812 -0.00430566836711 -0.0306558301003 0 
0.263572285368 -0.0329654436934 0.0716761282551 0.0644098252927 -0.00208877912647 0.0348278164849 0 
0.267344993992 -0.0269222268035 0.072060282208 0.0710559201267 0.0068079116873 0.0638805757697 0 
0.273396354966 -0.0281688137357 0.0617366538149 0.0775379385723 0.00457562191877 -0.0125884694348 0 
0.263072935291 -0.0285747822455 0.0768158148179 0.0689121389631 0.00938987223533 -0.0269656020828 0 
0.267284937423 -0.0251834008601 0.0738891930059 0.0678222226086 0.00684441034057 -0.0430348101864 0 
0.262365488222 -0.0311379930993 0.0753137745681 0.0679474826396 0.00224256580869 -0.0523560131644 0 
0.267608437561 -0.0288663974256 0.0697209462335 0.0706187139246 0.00442246956892 0.000126225497842 0 
0.260541620644 -0.0332685809234 0.0759189881112 0.068524938537 0.00474330719745 0.0289848453202 0 
0.261780221645 -0.0301119869229 0.0772176806096 0.0646180973664 0.000366173685057 0.0143457721124 0 
0.259338539835 -0.0345319872044 0.0764602030424 0.0651434715591 0.000486859078469 -0.00952068495794 0 
0.262936132922 -0.0316480651197 0.0739477354979 0.0669184850326 -0.00324996236869 0.0185338085822 0 
0.267623626627 -0.0299091083353 0.0686554517235 0.0736038575528 0.00193857207026 -0.0130647490887 0 
0.259398072767 -0.0359162576796 0.0749866331702 0.0613356302319 0.00579597657814 0.00228946114423 0 
0.261623626942 -0.030957210879 0.0766073487079 0.0647960316112 0.00750834281052 0.0387680778905 0 
0.266130378098 -0.0325155164605 0.0682889163924 0.0759489750232 0.0119359694716 0.0219646601312 0 
0.253263692414 -0.038151975092 0.0819524862865 0.0674584310249 0.00709798173074 0.0300142668097 0 
0.260654727014 -0.032107566147 0.0769103433316 0.0640612454986 -0.000728307932841 0.0255827407365 0 
0.25840023525 -0.0317830320759 0.0806166150496 0.0682196515586 0.00135359123599 -0.0528642987092 0 
0.258075284768 -0.0297545168209 0.0831325560271 0.0616342355219 6.54749175235e-05 -0.0126051432153 0 
0.258210912843 -0.0340661681844 0.0786174625513 0.066177020326 0.00920681691915 0.0460937432957 0 
0.2595458611 -0.0324420526444 0.078239155705 0.0639443194077 0.00571208500837 0.0108278664825 0 
0.259513994623 -0.0358095484961 0.0749194595689 0.0712968584627 0.00190911623467 0.0477916818126 0 
0.262770329322 -0.0321142407994 0.0737302652169 0.0722345188696 0.00261729253005 0.0323820922237 0 
0.261797102981 -0.0337658157032 0.0735385298253 0.0705312757228 -0.00158740396459 -0.049519526046 0 
0.264845181923 -0.0279466559744 0.0747855711412 0.0650527843266 -0.00060449777029 -0.0391569718325 0 
0.268607276603 -0.0260585357898 0.0710305493053 0.0744169699556 0.00162516714535 -0.031208449454 0 
