# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        Re(polyakov)   Im(polyakov) 
0.678224101899 0.345641254361 0.310968948664 0.533438917149 0.405254359274 0.598357494636 0 
0.64351183841 0.296316360788 0.365780845558 0.476743792701 0.340193128825 0.544231260922 0 
0.626661888108 0.276117689446 0.396132025122 0.450775050722 0.29249838801 0.496915124568 0 
0.620664774342 0.268038613591 0.406044290564 0.436552749346 0.287450722957 0.496038058441 0 
0.623760016181 0.272509540202 0.40122949166 0.438957554925 0.277548575615 0.47536522383 0 
0.614590524054 0.260502565208 0.416730993046 0.424429880487 0.255413979221 0.428836820502 0 
0.612217265897 0.25777105022 0.42111925253 0.422519196658 0.253937915013 0.438902578572 0 
0.613025400691 0.258119876633 0.419043674558 0.420104737824 0.250487008579 0.400240642616 0 
0.608477841476 0.25401048607 0.428576961641 0.424520046333 0.257967116286 0.428536805476 0 
0.610310210243 0.258422429208 0.427491798479 0.423767856859 0.267848458833 0.463719325858 0 
0.614576485928 0.260110891817 0.416381434032 0.435129504144 0.279796718501 0.434406176962 0 
0.611002692739 0.256729046929 0.423720968712 0.432794397393 0.266059921232 0.388205853769 0 
0.606049083895 0.251291881589 0.433144629905 0.414789996639 0.253765974475 0.371892670278 0 
0.609119169122 0.253073596291 0.425716088925 0.417371125495 0.255415604898 0.432318174136 0 
0.608319871051 0.253421244503 0.428461631348 0.418343125079 0.253129561955 0.398317705309 0 
0.605237731664 0.249735235343 0.434022040349 0.412684048496 0.246644994157 0.388544369287 0 
0.59858719139 0.239766815833 0.444005241663 0.412935298216 0.252705698024 0.381247307834 0 
0.610144678464 0.259507093308 0.429073057915 0.417256581218 0.251544636102 0.394606015197 0 
0.609801254096 0.254606888181 0.425203125893 0.419556270732 0.246592870622 0.399811128716 0 
0.607574945714 0.250654900663 0.42793006352 0.412753367622 0.238992672421 0.38170739685 0 
0.60825135088 0.251529584212 0.426775531573 0.417894170178 0.244363043322 0.371578671367 0 
0.608791236771 0.256717717814 0.4303440075 0.414789920437 0.252683527462 0.40843813909 0 
0.608912290789 0.255902515439 0.429165643072 0.423445147502 0.259192171239 0.398413045682 0 
0.608978916059 0.254056352698 0.427119604522 0.42220722772 0.26001400328 0.380077288249 0 
0.611340259495 0.257925975903 0.423905197419 0.424134607804 0.255462131073 0.338896146138 0 
0.605581686509 0.250793335397 0.43404827587 0.417065614637 0.248143593503 0.320574515786 0 
0.619902866308 0.268274839606 0.408566240682 0.432485240179 0.270302161483 0.299014475043 0 
0.610954562583 0.256509850069 0.423646162319 0.420995181579 0.254848665886 0.305877288477 0 
0.603544662243 0.245761412632 0.435127425904 0.413044569745 0.242868925517 0.280128750658 0 
0.612453964424 0.257542181438 0.420180288165 0.423596733675 0.250750756588 0.2780238508 0 
0.6027015221 0.245582881848 0.43747831555 0.41229278495 0.242690341324 0.281840979863 0 
0.601925049926 0.248452027158 0.442676877379 0.414526232114 0.243024564761 0.272749607297 0 
0.611003336951 0.257531253944 0.424521243092 0.421849654233 0.244922850754 0.26641558821 0 
0.612912592782 0.260308489114 0.421570710768 0.422263795058 0.252950315071 0.291883347084 0 
0.612838318762 0.257664882479 0.419149926193 0.433973860171 0.260266843037 0.230472933017 0 
0.60921821715 0.252836472094 0.425181820643 0.422544292949 0.260217905624 0.25453069685 0 
0.608797520849 0.254271285766 0.42787872322 0.427519017679 0.25199232405 0.259539644551 0 
0.608988240082 0.252955545226 0.425990824979 0.422774101355 0.245160279822 0.268911806384 0 
0.607311381187 0.25274905619 0.430814912627 0.417308391536 0.243839362024 0.227937266707 0 
