# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        W(2,3)        W(3,3)        W(2,4)        W(4,4)        Re(polyakov)   Im(polyakov) 
0.468961742845 0.0430838898927 -1.17247315466 0.323080277618 0.192509155531 0.123524826708 0.0851931991334 0.188407492498 0.398640667094 0.430752049019 0 
0.455263895575 0.0278085596781 -1.16508523916 0.270466508072 0.152854099 0.101848013211 0.0613690727696 0.126337818395 0.334594613489 0.351502439205 0 
0.446205718968 0.0184478590144 -1.15723715878 0.246192559954 0.121839805358 0.074568976175 0.0474717252391 0.0968697578564 0.337082523784 0.320248870047 0 
0.445718585014 0.0159631620088 -1.16474027704 0.243524244967 0.112193212401 0.0655192973128 0.0412452718605 0.087227691482 0.316849142629 0.271807172805 0 
0.440384873913 0.0102894888287 -1.16076641425 0.230682200842 0.104871305861 0.0613688118195 0.0403057932042 0.0737459868553 0.276554547702 0.268474340331 0 
0.443018655463 0.0138514907665 -1.15968731425 0.234315836462 0.101530988155 0.0588494074334 0.0364089531232 0.0666655840626 0.304247780717 0.26167663732 0 
0.433914176508 0.00585048628555 -1.1461689374 0.223849165569 0.0946304838244 0.0472939830079 0.0316259481056 0.0702018911276 0.28669940021 0.266724298156 0 
0.43865131954 0.0103723612856 -1.15176715256 0.234871185702 0.101715639 0.0501276444834 0.0312580816979 0.0524390536849 0.286990303887 0.271018637114 0 
0.442948113694 0.0132892381917 -1.1615836157 0.240704939296 0.0970988784273 0.05079624983 0.0258572461046 0.0565474365249 0.28352419583 0.248575734796 0 
0.436329715832 0.00803237982533 -1.14951905986 0.229230910615 0.0956398672309 0.0433007909888 0.02334680019 0.0398582400288 0.265983182233 0.200110685789 0 
0.438268789463 0.00996626250234 -1.15147889731 0.226838615785 0.0897305566129 0.0531408414742 0.0315197833401 0.0395915983342 0.25740986952 0.207997477447 0 
0.436655657276 0.0086254208452 -1.148776603 0.231262216696 0.0922411286528 0.0388641112964 0.0312946481807 0.041649373549 0.246158820858 0.209790276225 0 
0.431692944748 0.00360150147236 -1.14405871785 0.220803428613 0.0879506850712 0.0331022576894 0.0229941127598 0.0372479172527 0.263386115333 0.181487084693 0 
0.43109882307 0.00272578883427 -1.14459096001 0.216824931989 0.0773301572797 0.0401913544366 0.0191525872774 0.0418223213861 0.272984142025 0.152591691877 0 
0.42792348923 -0.00187799442047 -1.14712942383 0.209741091966 0.0660869225115 0.0299882230781 0.0206127689417 0.0229793917453 0.260422142661 0.183732866288 0 
0.427610986493 -0.00151084906391 -1.14409832872 0.208865055853 0.0707315206705 0.0307544354137 0.0156306181103 0.0387860469181 0.278698987907 0.19421766055 0 
0.427746843019 -0.000146774048074 -1.13932131129 0.208218930265 0.0684672510718 0.0374417004689 0.0190924878049 0.0407074038516 0.282550904119 0.167743268406 0 
0.426430876569 -0.00480727547044 -1.15138348472 0.205355580902 0.0654335127905 0.0329710516647 0.0186592102922 0.0230131249449 0.250585740442 0.179365563556 0 
0.42936983132 0.00207504323959 -1.13854898364 0.211290684553 0.0644115769851 0.0317239658034 0.0149904936561 0.0178726850683 0.24195828399 0.176810483148 0 
0.429338918915 0.00054395131588 -1.14451878931 0.210917064036 0.0690505459157 0.0295419742631 0.0246607400208 0.0298994950902 0.236370146869 0.168780168897 0 
0.42286392699 -0.00513135110822 -1.13484503938 0.204159654724 0.069071630884 0.0314004249758 0.022008190984 0.0281254924574 0.24313836522 0.180600434431 0 
0.422457351495 -0.00546652181733 -1.13415284474 0.202243462174 0.0545194094644 0.0344045494672 0.0105637017115 0.0244099959251 0.259601145315 0.182238604926 0 
0.426601928769 -0.00433728486865 -1.15035878332 0.206234648319 0.0679818546804 0.0333354604532 0.00891974493602 0.0350944182036 0.271702470132 0.160539939014 0 
0.424569174601 -0.00567920075083 -1.14556267601 0.198502045035 0.0677133422134 0.0331343917736 0.0162681573226 0.0286699098159 0.263979863324 0.166352630546 0 
0.428364889537 0.000120449280093 -1.14134265056 0.205391516485 0.0696120822334 0.0354023389264 0.0202609897704 0.0248570074026 0.267484142285 0.159990462018 0 
