# 5 : 4 4 4 4 4 
# plaquette   W(1,2)    W(2,2)    W(2,3)    W(3,3)    W(2,4)    W(4,4)   1/3 |plaquette|^2  Re(polyakov)   Im(polyakov) 
0.55338387793 0.16917793089 0.0801587378515 0.356105934165 0.186905289085 0.115865431762 0.0736178794912 0.103803830335 0.297637462228 -0.267619616191 0 
0.566115141914 0.184711106154 0.0615731588422 0.374665386633 0.194839235533 0.122395899051 0.0840267789309 0.105779890368 0.317135696031 -0.31597888196 0 
0.561661434632 0.177241857093 0.064004119121 0.361690260691 0.202964744144 0.127782583302 0.0831162169107 0.112764268677 0.310778817398 -0.298997831018 0 
0.563096690765 0.181695563015 0.067314032046 0.367156307474 0.197938971532 0.117107764676 0.0917801189813 0.10687872997 0.304949655884 -0.304843121107 0 
0.557647301243 0.174380600711 0.0739367265734 0.352126412973 0.19082677984 0.122511823165 0.0810120414195 0.0976982241222 0.322417745583 -0.377684394996 0 
0.558449247579 0.175573009294 0.0731939530286 0.354177188468 0.193005964315 0.120568829792 0.087380911336 0.11499846566 0.324719142067 -0.375767982807 0 
0.559356197159 0.177436713099 0.0733842572773 0.36490234552 0.201253262467 0.12164963533 0.0900126986543 0.11542985341 0.318195584292 -0.356321183255 0 
0.565232308249 0.183695600095 0.0629851980166 0.361224359599 0.197384888576 0.125023185412 0.0859090609366 0.112578876628 0.319113393626 -0.334359243539 0 
0.553087449306 0.169176186525 0.0813113207568 0.351217941936 0.19103726437 0.121595707552 0.081409339783 0.10398055397 0.30658787038 -0.316721234837 0 
0.561956963416 0.179834596191 0.0680370350587 0.362510014673 0.194717411376 0.118089217453 0.0888257568707 0.101622097436 0.297855673159 -0.361957404728 0 
0.558778800022 0.175489055163 0.071740790242 0.354074427826 0.194765273173 0.117968093827 0.0799366781069 0.108738891071 0.310255666289 -0.356501418527 0 
0.560509426226 0.177461646709 0.0689365311376 0.366337240422 0.203013066712 0.130217231935 0.0869597046409 0.120701340842 0.326466804569 -0.350802098379 0 
0.556493005898 0.1750567247 0.0797907263965 0.353476022442 0.197023458756 0.11937677479 0.0784442318213 0.104183392736 0.305398711157 -0.316442575153 0 
0.554842200933 0.171080574159 0.0782765646798 0.355196146238 0.1970141642 0.119945432277 0.0843997640668 0.114634669256 0.304573925898 -0.260458588436 0 
0.559793461407 0.176618776443 0.0700430533981 0.3530511117 0.193466242306 0.114267047916 0.0806113228628 0.105370795852 0.303491028518 -0.317723181299 0 
0.556277129453 0.170821707703 0.07216261054 0.349318712507 0.187223442545 0.113142086019 0.0802519319409 0.096565710169 0.297329784168 -0.348862101175 0 
0.562508052382 0.18010581121 0.0664302181314 0.360275939493 0.196656646723 0.109475572885 0.0932673608364 0.0838275987576 0.285200300722 -0.346337474471 0 
0.55546428856 0.172340938721 0.0783711520594 0.347197683763 0.182279909153 0.107148352208 0.078699650268 0.0803863035739 0.319628148802 -0.359939834035 0 
0.552072071473 0.167167892547 0.0812547063489 0.347076291267 0.192120587541 0.113696125994 0.0813373108307 0.0943029676894 0.287871482536 -0.380902719732 0 
0.561694269653 0.17883937946 0.0670711072726 0.363113903728 0.194133507034 0.117770420582 0.0857818065347 0.0913709283365 0.278561280902 -0.386627115931 0 
0.558363263784 0.173111645738 0.0686065627165 0.359232193708 0.199251988001 0.12380752598 0.0773985288132 0.09673177518 0.302571187704 -0.363385561732 0 
0.561531900299 0.179209593984 0.0684447768022 0.359716643283 0.196285969414 0.119566656809 0.0828872006525 0.100565836375 0.295791309247 -0.354067356262 0 
0.560500014927 0.177255953856 0.0685618494958 0.36667124552 0.197411543295 0.128650384005 0.0806047336642 0.109444026482 0.3151577888 -0.375703784887 0 
0.564302306636 0.181748530337 0.0627180647949 0.37092681447 0.209885722151 0.138646654711 0.0953267448925 0.11517258721 0.32860399253 -0.421728350473 0 
0.555693419783 0.168888922357 0.0705735075626 0.357394553408 0.19871058463 0.128966301551 0.0852385457637 0.123203601086 0.313327601215 -0.389981007404 0 
0.559411832718 0.176719966005 0.0717337844118 0.356231941327 0.203257924988 0.121686650061 0.0819666109953 0.0929850062438 0.291929827964 -0.384895571225 0 
0.558752283798 0.176359542772 0.0735851787308 0.357316012834 0.201423807474 0.1237835709 0.077353822583 0.1021931045 0.296255347679 -0.319115456236 0 
0.566467469693 0.184680582653 0.0601380335012 0.366217792036 0.205932101095 0.125340476154 0.0827909319245 0.0989032262985 0.313298467475 -0.365003137568 0 
0.560701628859 0.179011456475 0.0712865603988 0.359115419115 0.191945037265 0.119558531778 0.090615912987 0.113108998037 0.307636372047 -0.387425058868 0 
0.558432486044 0.174936339292 0.0719859830136 0.352766632284 0.186634292085 0.113786060207 0.0760322104017 0.103721063636 0.309245286648 -0.315348169244 0 
0.556830394424 0.17312821088 0.0746178835051 0.346959321545 0.180566431865 0.117816721328 0.0783076108012 0.096150387271 0.312246572103 -0.276143369694 0 
0.564108870803 0.181349823779 0.0626750514263 0.366341684502 0.195224410392 0.122288540447 0.0723525183367 0.10445410541 0.285732691964 -0.309658120149 0 
0.559257757426 0.175434190504 0.0697631270449 0.360113893902 0.184726204993 0.112561551189 0.0736111271656 0.101776790472 0.294013153805 -0.327035328938 0 
0.563683020862 0.182042361804 0.0657209422456 0.36711950182 0.198312647649 0.123889484171 0.0875002590978 0.102827898772 0.321556369195 -0.353954703497 0 
0.558981123955 0.176550082085 0.0730737807436 0.360794439279 0.197049274951 0.120700910274 0.0755092866386 0.108439742574 0.318514077625 -0.308736562893 0 
0.56171365836 0.179440728678 0.0681981897498 0.362584818823 0.201467441958 0.130029397983 0.0905589846588 0.109798045905 0.306195817353 -0.344985142535 0 
0.558575891995 0.173498006079 0.0685500333754 0.361069637751 0.196561520825 0.119806342159 0.087572588378 0.106132194752 0.320422154503 -0.335617510825 0 
0.558577408125 0.174888156216 0.0713244207465 0.362730880587 0.191072812426 0.111691946063 0.0785809440805 0.0812654015894 0.303470766154 -0.339362198848 0 
0.558578096689 0.176053666564 0.0736527560399 0.356330713293 0.191426372892 0.120808405349 0.0781573700112 0.104044378022 0.317830071218 -0.355090934028 0 
0.558972959815 0.176071240932 0.0721479385835 0.359284446981 0.188713848103 0.108796270464 0.0750701172602 0.0837552250741 0.299817587183 -0.351296619839 0 
0.560645121652 0.176824922852 0.0671338712628 0.35782225507 0.20026197683 0.120781903593 0.0887124018767 0.0899982843835 0.316681617231 -0.341584437703 0 
0.568389495673 0.1870984196 0.0574778060754 0.367783913086 0.204389209613 0.128647802521 0.0810943284557 0.109373865565 0.306097237422 -0.367345955822 0 
0.562051257087 0.178391087467 0.0647822722963 0.352369863703 0.188613316705 0.119787004693 0.0848760595862 0.105482181179 0.31576665288 -0.355160162843 0 
0.559949718806 0.178441138532 0.0730783737189 0.348679523954 0.188101235724 0.123325791911 0.079403592887 0.0943424416767 0.282078030942 -0.332497591939 0 
0.554443878642 0.168684659709 0.0750381927162 0.351837990949 0.18619638301 0.114386457487 0.0799871079393 0.0987291789449 0.298135085343 -0.346800901075 0 
0.557469569262 0.176598654798 0.0790659894742 0.356954505891 0.18014467681 0.102760971707 0.0687333454923 0.0994066411508 0.290030055667 -0.327484479986 0 
