# 5 : 4 4 4 4 4 
# plaquette   W(1,2)    W(2,2)    W(2,3)    W(3,3)    W(2,4)    W(4,4)   1/3 |plaquette|^2  Re(polyakov)   Im(polyakov) 
0.377782172965 -0.00527341905546 -0.20611513971 0.14765344076 0.0172494920843 0.00120619788609 -0.00155702047779 -0.000563206144659 0.253496362626 -0.034426075775 0 
0.384891450293 -6.78172338962e-05 -0.216320840318 0.15318793121 0.0215965625453 0.00236121679485 0.010083240648 -0.0046155316277 0.253336713232 -0.000358935091761 0 
0.381938687088 -0.00050494553206 -0.208632083619 0.14671242483 0.0276624818111 0.00545293637378 0.00235289201429 -0.0103883019229 0.252838438862 0.0448612419562 0 
0.377973475855 -0.00254162628362 -0.201206332547 0.149760534882 0.0195088228308 0.000563237782216 -0.00307614918775 0.000234769238701 0.232276045703 0.0305664086202 0 
0.380291089009 0.00080727121244 -0.201229615701 0.150576763129 0.025398912072 -0.00139151638273 -0.00614971960029 -0.00748271792608 0.256784412048 -0.00965013376474 0 
0.381244192659 -0.00255875493497 -0.210725668582 0.152652348466 0.0253678316766 0.00178208241908 0.00116744188813 -0.0118869633711 0.284515910604 0.00414835414212 0 
0.377356571394 -0.00370035164989 -0.201734760342 0.15023528001 0.0253777472988 0.00812999935139 0.00357733931048 0.0076486529743 0.241726648457 0.025974314544 0 
0.378683396702 -0.000960861044542 -0.200103572525 0.148282615852 0.0323264067938 0.0137706239987 -0.00501068570767 -0.00404240045073 0.260417099021 0.0016500657017 0 
0.381286683499 -0.00105688508941 -0.207845152327 0.149539053583 0.0210386125904 0.00169803637889 0.0112153944296 -0.0140492347452 0.248804935447 -0.0138103464573 0 
0.379737374551 -0.00315281642074 -0.207544019039 0.146465738524 0.0207316925351 0.00463959204712 -0.00756196558708 0.0192488187015 0.243458030444 -0.00358017108631 0 
0.380240959918 -0.00528085185508 -0.213260487472 0.140594990301 0.0194513408199 -0.00192732482702 -0.00331314116018 -0.00664957659766 0.263702016154 0.0616994306057 0 
0.377849676032 -0.00554215097641 -0.206848362445 0.147113095087 0.0171852442059 -0.00699053227393 -0.0102433051438 -0.00188114181075 0.260344066343 0.00418990354687 0 
0.378526245424 -0.00466071217908 -0.207047536088 0.146565945858 0.0131901000956 -0.00920893684137 0.00220773430524 0.00312693596852 0.255389639667 0.0319442738761 0 
0.387026269902 0.00496380558762 -0.21244857154 0.146863359875 0.0213014694215 0.00293010540817 -0.000329820117176 -0.00477188222912 0.23341221453 0.0378728406122 0 
0.390073221411 0.00651571086903 -0.218180920353 0.147251082382 0.0201102992198 -0.00336967177274 -0.0102642090106 -0.00464897138236 0.254290701204 0.039988079086 0 
0.381257676752 -0.0014843901227 -0.208616042825 0.142934555315 0.0120774195673 -0.00132119609985 0.00761455233713 -0.0096485486574 0.249390823786 0.0551225857083 0 
0.376456815803 -0.0064903661489 -0.204705498125 0.14894555807 0.0143659846544 0.0127506116671 0.00177388897587 -0.00915284120695 0.246520433485 0.0254805549673 0 
0.388306528316 0.00400694923904 -0.218075033637 0.16191821883 0.0260211799098 -0.000901263086698 -0.00539178365749 -0.0121220931015 0.257643820672 0.00862212328348 0 
0.383373368969 -0.00106275650849 -0.213908283026 0.144823872516 0.0173654913714 0.00171626064033 -0.00322824107564 -0.00426036036183 0.24840692935 0.00253666539254 0 
0.380817953453 -0.000225516285873 -0.204823097585 0.146343925136 0.0188263203817 0.00340185593476 0.00249101642365 0.00787632671344 0.234197752138 0.0230719095855 0 
0.380327364229 -0.00255271026072 -0.208054776784 0.145449109695 0.0211764170826 0.008819219452 -0.0107190712895 -0.012920817949 0.248761026446 0.0348005997861 0 
0.383430292371 -0.00064856847481 -0.213244984826 0.155537204197 0.0260204886772 0.0132098070119 -0.0017111165145 0.00867125441488 0.25361223029 0.0408100237146 0 
0.387621775482 0.00686009519626 -0.210382958504 0.156873633522 0.0218976442142 0.00789466870461 -0.00113706658187 -0.0150940235843 0.265726072984 0.0622556054863 0 
0.382945085843 0.00120870564714 -0.208123337651 0.153657649059 0.0275759467781 0.00608531365926 -0.00239868182251 -0.00555877410216 0.241231616947 0.0150166947339 0 
0.378551437167 -0.00420334919564 -0.206205866176 0.135973910822 0.0307789457015 0.00276619543867 0.00524274281289 0.00377832125473 0.271807756623 -0.0358875351371 0 
0.382650407555 0.000148700930982 -0.209388780046 0.157100247532 0.0226373221162 0.00999803084406 0.006882585807 0.00747306105562 0.248224804908 -0.031836429944 0 
0.381078423762 -0.000164439426582 -0.205456307764 0.143300111903 0.0227349432631 -0.00280459230669 -0.00451138105276 -0.0020786157538 0.247150561813 -0.0487718791753 0 
0.382458724671 0.000876046871644 -0.207378207804 0.142154152809 0.0188672707082 -1.79188156686e-05 -0.00566834330561 0.00527877991 0.251247031265 -0.0705751898613 0 
0.381793392726 5.27518375163e-06 -0.207190288539 0.145665831071 0.013052068598 0.00252886959612 0.00113846953545 0.0134100618483 0.243579413002 -0.0544739246407 0 
0.3836178585 0.00219133550094 -0.208109118648 0.155400493615 0.028828868916 0.00544181288085 -0.00501148657706 -0.00514778345254 0.252302328856 -0.0700478982122 0 
0.384863797554 0.00217172761975 -0.211761557668 0.148104975644 0.0196882256667 0.0013932673804 0.00254598314207 -0.00516353440229 0.261294094306 -0.0426792336664 0 
0.385789202431 -0.00059068142376 -0.219970049897 0.151425616211 0.0200209184069 0.00910011610668 0.000401502430272 -0.00417216964686 0.285606408496 -0.0632863726435 0 
0.38048215745 -0.00383053807836 -0.211059332763 0.152392532218 0.0272509645142 0.00809966903231 -0.00677980611471 0.00436314483318 0.263902226795 -0.0226544924018 0 
0.384162319719 0.00100138067521 -0.212067965834 0.149804311021 0.030587965289 0.00371390908163 0.004768877265 -0.0116977800185 0.242411217657 -0.0579309459201 0 
0.383737039418 0.000219364446027 -0.212398685419 0.14773754243 0.0236199148577 0.00759904443082 0.00290689102163 -0.00113820350573 0.248060492839 -0.053551841542 0 
0.377642529496 -0.00616436193593 -0.207492059411 0.146972693499 0.0330060191081 0.0147624326851 0.000843351074344 0.014647897556 0.250179072876 -0.0265166823599 0 
0.381702773784 -0.000406591697889 -0.207751227369 0.139678274515 0.01594625031 0.00727671607259 -4.12771732635e-05 0.00613560728644 0.255529708929 -0.000217095312298 0 
0.380516033944 0.00028633070679 -0.202923837024 0.150162593594 0.0195929802147 -0.000586237309662 -0.00457022427145 -0.00169563231238 0.232939029959 -0.0313251247137 0 
0.378595142669 -0.000762960866714 -0.199451835472 0.13862715634 0.0242789216045 0.000572786428621 -0.000134155927817 -0.00566005309823 0.253058689169 0.0103037371613 0 
0.384993239213 0.00341921148178 -0.209641970754 0.150426400939 0.0225009096963 0.00120118958545 -0.00418226730319 -0.00415435070499 0.277048763828 0.0200622095755 0 
0.384080853268 -0.0011666688662 -0.216167812211 0.146310218765 0.0245325450499 -0.000397096233189 0.00141515482388 -0.00516733954118 0.243176175019 -0.0420632996031 0 
0.380002060439 -0.00411332298733 -0.210232621249 0.144634586285 0.0188530720873 0.0105051918952 0.00163296209063 0.0159163585006 0.268654563247 -0.0125944802444 0 
0.379598457859 -0.00365122897623 -0.208137985744 0.15422743634 0.0189466138818 0.00248323782178 -0.000419603169093 0.0092218088362 0.253957391253 -0.00683782525239 0 
0.382408429661 0.000742764386594 -0.207498917245 0.142147126226 0.0226231879661 0.010282386063 0.00289649933514 0.00594826957478 0.269393142482 0.0421083133176 0 
0.377241052786 -0.00434465325868 -0.202688359597 0.140251293964 0.0281464191398 0.00158596271598 0.00436157884991 -0.00568448322772 0.24924770678 0.0553587043194 0 
0.378315950433 -0.00701057081653 -0.211137397888 0.141748522418 0.021745709304 -0.00311749456605 -0.000437541246992 0.00677431688473 0.253987489999 0.0536385593847 0 
0.384235823624 0.00195715515853 -0.210369578193 0.152107993258 0.0145620146071 -0.00159710411081 -0.00792596585545 0.00853117839029 0.274837363223 0.0592353361505 0 
0.382242170789 -0.0025742935725 -0.213650882434 0.15316009619 0.022314044178 0.00579799595973 0.00564613167406 0.00426215144472 0.258975767705 0.0935954207803 0 
0.381274672647 0.000663749684598 -0.204369051307 0.144292908662 0.0169658486905 0.00059189452407 0.00089835140706 -0.00950191929658 0.254779602588 0.00685591003613 0 
