# 5 : 4 4 4 4 4 
# Tr_f(plaq)/2    Tr_a(plaq)/3     energy       W(1,2)        W(2,2)        W(2,3)        W(3,3)        W(2,4)        W(4,4)        Re(polyakov)   Im(polyakov) 
0.547406621513 0.159457494007 -0.0970081872793 0.37897601871 0.241246124369 0.162541238917 0.123080348649 0.191295148218 0.433154142066 0.493959377407 0 
0.529514701203 0.138566637092 -0.076168180025 0.333615641334 0.18805649288 0.130460593964 0.0987831018146 0.158302349847 0.37731078409 0.393622983462 0 
0.520065173838 0.132874889929 -0.0544783285749 0.330463152614 0.173567032602 0.108070410842 0.0803252849868 0.128721594127 0.327971834197 0.31970092985 0 
0.513133490486 0.122923953534 -0.0501193096315 0.310315171345 0.163152814277 0.106934889738 0.0690075143908 0.122319676121 0.317622450485 0.329792992059 0 
0.517818198777 0.126057764426 -0.0602481668701 0.318882252248 0.161746547685 0.0970162450744 0.0693103481323 0.108486741912 0.320239544877 0.332005496387 0 
0.510522949991 0.120207779868 -0.0464147652312 0.298636464187 0.147785811936 0.101485597441 0.0617913802979 0.113681981546 0.310686893855 0.318597565311 0 
0.509128035667 0.118281632 -0.0453848608334 0.308021537145 0.148066621104 0.0848745170573 0.0642900907316 0.0880275692412 0.283627969895 0.313982520865 0 
0.512850490177 0.124130928598 -0.0467148584224 0.302706017806 0.151550740006 0.0857946690315 0.0757281647284 0.083202402569 0.345991951755 0.339757955675 0 
0.506530417365 0.114463640115 -0.043929180546 0.300785458577 0.14602977693 0.0901496269801 0.0540726111817 0.0914400236912 0.298218575816 0.298738622803 0 
0.507003946535 0.115267967391 -0.0439778780893 0.301454420087 0.143206219326 0.0852695965981 0.0494598476756 0.0890536256121 0.308505427678 0.289956326449 0 
0.507192894341 0.116348909092 -0.0424773120118 0.304496068404 0.142010895638 0.0909084362096 0.065320352139 0.0886647426297 0.2894271391 0.338229533396 0 
0.506104024716 0.114675366299 -0.042013353909 0.289251849956 0.13432815433 0.071106861684 0.0485032744278 0.0724237942517 0.290180548712 0.307136249966 0 
0.503929738352 0.115114552042 -0.0335249801482 0.292991991544 0.14350212885 0.0796574808187 0.053131215831 0.0695439122986 0.300529968998 0.320099592801 0 
0.50663049434 0.115683531518 -0.041839667155 0.304146850399 0.139758308146 0.0926491621128 0.0678762823139 0.108838766995 0.31829690765 0.343846125111 0 
0.514785328954 0.124207029001 -0.0533345933358 0.30623009681 0.14181764932 0.0888660450301 0.0622484339188 0.096048188726 0.316640146431 0.297590892666 0 
0.508876197489 0.117859049602 -0.0453485920094 0.299864922912 0.140502981975 0.0809200179447 0.045983834173 0.0858243879415 0.293138566308 0.242007541823 0 
0.50710290367 0.114993688516 -0.0448727858136 0.299929583496 0.139922884123 0.0821593121759 0.0571061104211 0.0857548825042 0.287703081148 0.285266502547 0 
0.511714929314 0.120210985247 -0.0505802821065 0.313276356598 0.153294572505 0.0841225724172 0.0608104437383 0.097496511423 0.309681202584 0.318783721892 0 
0.506023890926 0.114755865308 -0.0415718876273 0.291660318344 0.133528003996 0.0634732115195 0.0450960959641 0.0684657553516 0.291878289373 0.234243500884 0 
0.503610190117 0.11137346931 -0.0398887267894 0.293161319764 0.138669439052 0.0740502325321 0.0403046303872 0.064729086312 0.275588267056 0.273319122182 0 
0.50912192174 0.118096590261 -0.0457335455671 0.297818735368 0.140686020024 0.0781776955706 0.0469595645874 0.0677212469217 0.301607144128 0.286086504813 0 
0.508477454351 0.11918555676 -0.0412999767082 0.297844414632 0.136390863548 0.0782806077182 0.0490410524329 0.0829347552311 0.304184110947 0.285418532184 0 
0.512426917851 0.120040379455 -0.0534134535677 0.303400454029 0.153565341007 0.0878900619134 0.0534065350748 0.0998395541655 0.290623768506 0.252555462322 0 
0.507938296353 0.117844559654 -0.0420949179282 0.296559130441 0.148088195952 0.0835963388819 0.0561502099293 0.0743055449042 0.305044158265 0.295808747323 0 
0.50881898836 0.118520494667 -0.0438254699248 0.2992419266 0.140308592567 0.0791581227326 0.0617642610119 0.0855320273905 0.299822300444 0.240624396844 0 
0.506156869001 0.11476817523 -0.0420126910437 0.28686962404 0.126253726674 0.0666129966187 0.047272102633 0.0571332423214 0.293011545443 0.290555178347 0 
0.511025578754 0.118542155329 -0.051505214982 0.306407150453 0.14448907807 0.0826584785882 0.0589413243113 0.0638609192595 0.309737120094 0.319613922325 0 
0.500295616495 0.108736100285 -0.0335624571639 0.288150947409 0.135121123722 0.0771198214356 0.0528055450767 0.0661054742744 0.276537921761 0.292739669061 0 
0.505116669668 0.111158648602 -0.0455910466323 0.298009281223 0.147467230645 0.0749297840707 0.0473541360398 0.0634570424742 0.297393852209 0.279778369503 0 
0.502375021839 0.113136782506 -0.0320390114251 0.289433690057 0.123607076722 0.0618026888259 0.0362786992406 0.0483808172729 0.291589677456 0.270903458243 0 
0.503107722405 0.111670555989 -0.0375359164402 0.289073129535 0.132562600503 0.0655685659136 0.0445117990697 0.0624473441358 0.297381428175 0.238029398511 0 
0.508770319308 0.116995998874 -0.046704119831 0.30134105578 0.136737251869 0.0706295059041 0.0541970684135 0.0523534318783 0.290302433965 0.264273136625 0 
0.49819080812 0.10673053501 -0.0302067584008 0.277448418991 0.121712458111 0.0540484603652 0.0403556209027 0.0488913146945 0.260453832071 0.206577212503 0 
0.495249738347 0.106922095541 -0.0195298931334 0.284008195063 0.112770068111 0.0501815207319 0.0307997381992 0.0294584177691 0.25897435414 0.181937762986 0 
0.499329142128 0.10621144351 -0.035229110427 0.285715823774 0.117221854768 0.0520833155731 0.0197948705537 0.0547936402148 0.263436073883 0.185495973076 0 
0.500322574186 0.109506526917 -0.0321159558177 0.286460207912 0.120364613554 0.0635092801251 0.0402640925723 0.0472237366108 0.257701507626 0.193051967981 0 
0.502008572753 0.112242995673 -0.0325440132908 0.287549727733 0.132663169993 0.070402552979 0.0337110961717 0.0485297347846 0.270081334846 0.224159006689 0 
0.508565140733 0.118461702969 -0.0430545866283 0.299998211476 0.134448197601 0.0713958078756 0.0388209497742 0.0568750990229 0.26325364908 0.192133002985 0 
0.499061795474 0.107810705575 -0.0310948730086 0.286885667305 0.130302373395 0.0622453138295 0.0263550785775 0.0503672100916 0.244057403776 0.20656853754 0 
0.502889193848 0.112629608419 -0.0348529616295 0.284790514876 0.127749139758 0.0606622719882 0.0254204947069 0.0340238439664 0.258348323046 0.191192049859 0 
0.50248014136 0.114133810184 -0.0304128743903 0.280776050035 0.12691877994 0.0700518672705 0.0479515072 0.0506285266956 0.266398014523 0.189617627833 0 
0.503043532125 0.11308990235 -0.0344725577374 0.29527450748 0.139866299614 0.0722837164185 0.0491592146162 0.0616023467652 0.273072054138 0.168202434619 0 
0.505193271584 0.112320827325 -0.0435347958954 0.302616444565 0.145357151161 0.0798296517544 0.0406425635118 0.0707012647766 0.266713880797 0.152648657303 0 
0.499817487013 0.110193990598 -0.0289732233504 0.284864336506 0.134799347722 0.0676043631068 0.0470255982634 0.0600404636686 0.281939503466 0.154440865995 0 
0.498527244356 0.106197249914 -0.0324508554195 0.288948435307 0.126638485402 0.0662685291073 0.0451241910898 0.0545656830779 0.276955501404 0.17215009686 0 
0.507583402967 0.11546900408 -0.0456039022244 0.297778376495 0.133346209259 0.0683796394018 0.0456034728283 0.0529865783525 0.272071568901 0.206911927777 0 
0.503283939332 0.110271230151 -0.0409513273577 0.295823407968 0.140771738778 0.0770698548204 0.0415049094314 0.0557767783692 0.276850248804 0.177518284844 0 
0.505167309283 0.114190578185 -0.039704426119 0.297696147546 0.140424041852 0.0732711036509 0.0392349607186 0.0571371241411 0.274851331574 0.186543642913 0 
0.5093944058 0.119673679745 -0.0435330608096 0.297899569295 0.138855253819 0.0714345892312 0.0399819225071 0.0629321643891 0.258170300779 0.203922584577 0 
0.509988686887 0.118653865837 -0.0476526724304 0.295414628799 0.134669586869 0.0728914839575 0.0435241363734 0.0421875861187 0.248320434658 0.21891793428 0 
0.500422451483 0.109828487029 -0.0318216061316 0.289095949196 0.126826571386 0.0600904941794 0.0397527499496 0.0450501807104 0.273955792661 0.243621113797 0 
0.50302503687 0.110273332301 -0.040040964444 0.285422191805 0.130067148333 0.0654697423893 0.0399017833054 0.0585493398826 0.270529396426 0.184080968955 0 
0.506040622826 0.115695469289 -0.039751241315 0.299840977584 0.128620480675 0.0690804535775 0.0426684076818 0.0479773502517 0.280470532696 0.202072648305 0 
0.503400751784 0.113981057276 -0.0339405166931 0.291098042651 0.128648375508 0.0653430911724 0.0378453497905 0.0575540464206 0.26804042804 0.228069379487 0 
0.499337971868 0.105616160005 -0.0364505815282 0.290000409008 0.127510760057 0.070671047426 0.0361279921193 0.0514426167727 0.254969653762 0.229331064023 0 
0.507921564697 0.115762410524 -0.0462006553921 0.29389649556 0.128571036172 0.0578136995505 0.0367531662385 0.0555346002422 0.274782080797 0.216684730018 0 
0.50385556153 0.112711161012 -0.0380721433311 0.290637390621 0.122516543949 0.0587412134759 0.0426728838712 0.0492584825195 0.247045244094 0.222791259823 0 
0.503879315241 0.113710687412 -0.0361562285199 0.287461925855 0.127883268749 0.0675717853997 0.0406505432662 0.0410986391045 0.270791304657 0.23079825663 0 
0.508921028351 0.117874325584 -0.0454749480604 0.294632236198 0.125182315618 0.0670281184928 0.0379457335743 0.0509977628402 0.298840848787 0.205469395427 0 
0.506340900442 0.114235892768 -0.0437213660116 0.289098410112 0.12604182941 0.0691737661723 0.0466876382187 0.0548212167453 0.283562686637 0.210769545841 0 
0.510035197155 0.120216612162 -0.0446899657186 0.298673073566 0.140678372756 0.0764758385285 0.0451068949009 0.0736536028507 0.262823555504 0.191357168988 0 
0.502490869432 0.113415843834 -0.0318863553436 0.295854679448 0.12904458507 0.0685696034525 0.0422609559911 0.0600666827474 0.27164290133 0.197264469976 0 
0.507878760858 0.116666615787 -0.0442424314272 0.29056359841 0.133630289374 0.0773157789154 0.0436412365473 0.070929852526 0.262425267634 0.194999864885 0 
0.500804917092 0.109430898898 -0.0339554120275 0.285242650783 0.115808858453 0.0615909104368 0.0331742488304 0.060411075929 0.269631546157 0.203783799296 0 
0.502025100497 0.110507862492 -0.0360721267554 0.280037714446 0.127984043599 0.0690439730729 0.0382021674195 0.0647360718826 0.26514110859 0.184944291771 0 
0.505987745483 0.115050041829 -0.0408570255327 0.287733025288 0.121924715874 0.0576186985375 0.0353564322799 0.0481104007568 0.257783307901 0.202978441674 0 
0.503247755367 0.111680591175 -0.0380059614354 0.293342081167 0.13097479749 0.0788886267188 0.0347669933328 0.0750531546272 0.2832303869 0.208845011648 0 
0.499441238909 0.107127545914 -0.0337892443533 0.284144755439 0.122007117134 0.0577867089443 0.0333881152001 0.0491583841825 0.256601987385 0.235099096413 0 
0.510869633806 0.11779653295 -0.0524506524209 0.30351700757 0.136830089935 0.0746276984894 0.0478398603134 0.0595428588646 0.299468713215 0.236669780296 0 
0.503516930426 0.112254917106 -0.0377994222785 0.29150194553 0.126612568997 0.0624635765229 0.0382871184963 0.0691059759906 0.290590922489 0.248769822776 0 
0.50822056075 0.116795080994 -0.0451818006375 0.300818071201 0.133912425053 0.076888977871 0.0441519232275 0.0595609591516 0.283945176909 0.250781886178 0 
0.506030946533 0.117046062608 -0.0370161876504 0.292843146332 0.134909648391 0.069993577616 0.0449444444509 0.0606638368563 0.287818557689 0.244233832886 0 
0.510602799281 0.121980770468 -0.0431482565464 0.299286304659 0.1337673474 0.0662814094619 0.0362666468337 0.0560282958668 0.2663774975 0.222136833377 0 
0.505226058473 0.113953566443 -0.04038407177 0.292626635699 0.13158724279 0.0680335206184 0.0365644151953 0.0584702910404 0.277858807248 0.253893415259 0 
0.503248558901 0.112541444359 -0.0362870674345 0.288954322912 0.132409763688 0.0681633582227 0.0429761794319 0.0487867759938 0.270804434432 0.251798252393 0 
0.505712544125 0.115523111642 -0.0389476811556 0.293973429896 0.143958481352 0.0848519493528 0.0475077237041 0.071741546184 0.293423740633 0.246639765697 0 
0.511319861658 0.118891010156 -0.0518374954916 0.296511028501 0.141503198026 0.0800802537512 0.0564527785466 0.0641544180311 0.274829113058 0.2327397364 0 
0.505938748567 0.114331965533 -0.0421216889173 0.299867435286 0.133032459205 0.0676505540878 0.0435438144671 0.0676378885321 0.265959828967 0.243700054482 0 
0.502587383235 0.11203608218 -0.0349836769622 0.288783566997 0.140586927188 0.0755215892779 0.0438362499699 0.0598362662602 0.26717864147 0.26389990341 0 
0.505073781504 0.11373074683 -0.0402967416023 0.285922610068 0.127466745081 0.0559424119635 0.0314149117629 0.0409153438378 0.278649527822 0.300984617242 0 
0.505913130668 0.112735461579 -0.04522503418 0.292910098096 0.131466615539 0.0679091916114 0.040170173117 0.0383887044678 0.289076052132 0.24265355787 0 
0.503557034831 0.113182601979 -0.0360844179497 0.287363262157 0.122933453985 0.0597206007626 0.0323940545405 0.051874433933 0.258903828503 0.268710149171 0 
0.514173265456 0.127882158373 -0.0438421123483 0.298020329883 0.139759680117 0.0681012793078 0.0456885154829 0.0573508576886 0.290967207588 0.288666526549 0 
0.51328111728 0.122293489904 -0.0518969306711 0.30425060026 0.144289841042 0.0751460064315 0.0470195452832 0.058768986556 0.283495001414 0.270267863033 0 
0.506977921886 0.118060459059 -0.0383018084827 0.293567551041 0.142478984456 0.0716501315012 0.0547205693512 0.0515172229909 0.284588746984 0.308242048621 0 
0.506150402474 0.116785668465 -0.0379550717292 0.286872536254 0.130224311681 0.0678383377828 0.0406952799902 0.0440465050109 0.265035958541 0.229006356145 0 
0.505836918807 0.112029119206 -0.0463709774138 0.298891823345 0.140462890034 0.0804425511403 0.0466851850048 0.0625235497325 0.286034593606 0.253576146524 0 
0.503432378852 0.11080712194 -0.0403990821006 0.294289601046 0.137074328455 0.0702470634609 0.0451500528819 0.0633284739179 0.293175028334 0.256741178593 0 
0.508672635259 0.11707636093 -0.0462015015446 0.295326208071 0.137607847919 0.0710576197891 0.0394971907828 0.0630864557385 0.284513608906 0.261122443969 0 
0.51579119494 0.125748648619 -0.0537718850521 0.302269176046 0.140746099042 0.0691366905208 0.0410781634821 0.043554294718 0.29232733261 0.270962386977 0 
0.502303794783 0.109746917918 -0.0385694459051 0.292633884443 0.127766627308 0.0720442009515 0.0373234296309 0.0507056938034 0.304072352442 0.289509661773 0 
0.510107244659 0.120824125954 -0.0437271044 0.294320998574 0.132777305559 0.0569408981259 0.0370995931989 0.0403607430088 0.245411157182 0.256698058507 0 
0.503480245224 0.11308116392 -0.0360185304446 0.290419958007 0.115428221622 0.0568606745614 0.0368554754809 0.041848909386 0.253799766064 0.255632287385 0 
0.504654341094 0.112437144372 -0.0414159050842 0.293662452952 0.121443121671 0.0526364661262 0.0282834265341 0.0255017644126 0.291800590784 0.219105419436 0 
0.500324903706 0.107800884058 -0.0355353948567 0.286169882358 0.115184025763 0.0524837887292 0.0256937450951 0.0373541671122 0.26001936378 0.175466814831 0 
0.505732566756 0.113472029108 -0.0431199254295 0.299362014482 0.132692685718 0.0697362897019 0.0305176936894 0.0479068272716 0.252766844629 0.208327975276 0 
0.503885063055 0.113905885332 -0.0357859500287 0.289440578647 0.13058794456 0.0687876000611 0.033247821432 0.0546205469676 0.273430864796 0.164936750965 0 
0.495610560339 0.102131145733 -0.0303746697211 0.288945946872 0.1269961472 0.0668866442266 0.0404822788307 0.0479850649737 0.275980199725 0.154238961177 0 
0.503334416224 0.112384603797 -0.0369012491895 0.291115909846 0.130950617026 0.0798310724012 0.0398947189973 0.0626924847592 0.277876507173 0.153037251914 0 
0.509265213373 0.120353546461 -0.0417211538812 0.295856974319 0.132791691014 0.0690178015852 0.0500616780516 0.0630190560855 0.269364428254 0.193827680743 0 
0.503252482118 0.11101070592 -0.039362275573 0.292487847105 0.141432794708 0.0771198575823 0.0458912516038 0.0653303177461 0.275401979378 0.23271352334 0 
0.498872496535 0.105772140786 -0.0345094563028 0.286188959124 0.130503977101 0.073903310705 0.0411540503791 0.0521902428324 0.295616741579 0.222476298193 0 
0.498792898636 0.105757784104 -0.0342595770185 0.290996407896 0.13407671379 0.0685956828517 0.0271373134442 0.0624585295538 0.291046488518 0.210943211657 0 
0.506815155999 0.114153530041 -0.0455459859166 0.3038153435 0.131851504941 0.0714740464664 0.038307335554 0.0472075303059 0.271433408384 0.156286426093 0 
0.507718586887 0.118715679324 -0.0395836954564 0.294610152071 0.131660862833 0.0621652417464 0.0273421835716 0.0327925193065 0.269647641617 0.193732141904 0 
0.50679990278 0.115212582554 -0.0433744946199 0.29633284765 0.126271973875 0.0679675913224 0.0365600852557 0.0526311057333 0.267614391058 0.16841148768 0 
0.510105281399 0.121058168808 -0.0432521472801 0.294526995896 0.127496083376 0.0662463532623 0.0240426959341 0.0318807830789 0.252290868667 0.17842714892 0 
0.499106698539 0.107734172139 -0.0314051006101 0.289600057123 0.122454807654 0.0521109453374 0.0361150571362 0.0384293915095 0.262033690898 0.210873692811 0 
0.512634115567 0.12374058241 -0.0467382396627 0.298872382969 0.13716766134 0.0742916991684 0.0497049448308 0.0541255665402 0.297036243797 0.227566386527 0 
0.510003793383 0.12039027148 -0.0442327338796 0.297592544371 0.137055545113 0.0670927034968 0.0353023529675 0.0598633386158 0.284112248222 0.186093556542 0 
0.50618202923 0.113408003521 -0.0448210952635 0.287319947109 0.133766649439 0.0666361810214 0.0383850063123 0.0588702200673 0.27812667181 0.190823952278 0 
0.504504358433 0.112922952058 -0.0399193504003 0.293788025499 0.127441175825 0.0695559864205 0.0302070044452 0.0358167552222 0.249926677456 0.155484898255 0 
0.502838026913 0.112259929793 -0.0354132346106 0.296848457779 0.132775046663 0.0753281127505 0.040670158323 0.0579663734044 0.23790032964 0.192466882299 0 
0.498191313981 0.105736213421 -0.0321971720931 0.28788580212 0.138449419317 0.070968623492 0.0417992624771 0.0554175728846 0.271742814303 0.202980037156 0 
0.506376893169 0.116738309009 -0.038842508074 0.28842019225 0.124995073682 0.0663926562327 0.043037484868 0.0465233522882 0.273787441305 0.182083906341 0 
0.510507005561 0.12066333901 -0.0454478414443 0.296690073963 0.126634590406 0.062990064039 0.044362224346 0.0373404274086 0.242516166626 0.193290989151 0 
0.500597359724 0.110640924862 -0.0308089093112 0.294214043213 0.134584333565 0.0607174568906 0.0408143123825 0.0419164456166 0.272893638472 0.152256325707 0 
0.501943078953 0.108547616171 -0.0397055439951 0.289756822964 0.121718055401 0.0637943907788 0.0348419476906 0.0594375306584 0.295488062063 0.149956339284 0 
0.500803476506 0.108846862093 -0.0351184435831 0.290195922628 0.126834693447 0.0618083132639 0.0426458803582 0.043231777929 0.272184772817 0.163856240555 0 
