# 5 : 4 4 4 4 4 
# plaquette   W(1,2)    W(2,2)    W(2,3)    W(3,3)    W(2,4)    W(4,4)   1/3 |plaquette|^2  Re(polyakov)   Im(polyakov) 
0.39773249037 0.0113014815657 -0.170594507979 0.159325925831 0.0322951838175 0.0105192140239 0.0063647480817 -0.00826133667833 0.243335531975 0.00146910249765 0 
0.395290200106 0.00709825512493 -0.171674090068 0.16012780944 0.0294711814173 0.00677988368091 -0.00331483437443 -0.0104948274464 0.240802027342 -0.0183653981171 0 
0.400097889013 0.0143686704795 -0.171556326079 0.166135487786 0.0289870738679 4.91074998345e-05 -0.0015067140785 0.00501688505893 0.255557247597 -0.024281058477 0 
0.396342143876 0.0118311792508 -0.165364073126 0.170200061156 0.034039759144 -0.00378782860387 0.00383197101721 0.00364132988489 0.274866528425 0.0169546803063 0 
0.397885349629 0.0161312523431 -0.161393544201 0.166269493456 0.0224625310455 0.00314879277111 0.00440465895066 0.00319262020181 0.254956099484 0.0422404099416 0 
0.397621570628 0.0122444728377 -0.168375766208 0.160924100967 0.0288996949884 -0.00734143436714 -0.0025487401138 -0.00823699801401 0.260306061815 0.0143586524474 0 
0.401820459451 0.0154538467292 -0.174553684895 0.168978829319 0.0288995328109 -0.00385995949431 -0.00115831382327 -0.0167088010352 0.261708391005 -0.0142154821205 0 
0.401643854418 0.0140130229638 -0.176905517326 0.165620653996 0.0262843365854 0.0103604219704 0.00301336775361 0.00609769301073 0.243324231361 -0.0248563575619 0 
0.407343292327 0.0193767964456 -0.183276284089 0.171290212005 0.0270607349053 0.00541581319618 0.00734288872491 -0.00690241036114 0.259291452014 0.029637800925 0 
0.401011825912 0.0142930197423 -0.17444943825 0.173593232248 0.0355461477034 0.0102534930508 0.00312130201007 -0.00194017429968 0.209587405059 0.0122502933882 0 
0.399376073226 0.0130293917009 -0.172069436275 0.163568213319 0.0240519769235 0.0025924583067 -0.00456183449023 -0.00353121451338 0.248376888512 -0.00680549454915 0 
0.400318592473 0.0142372955376 -0.172481186343 0.164070012568 0.0274474364651 -0.00269880735858 -0.00096317785466 -0.00417553840296 0.248798976888 0.0111914275261 0 
0.396964172664 0.0119019493817 -0.167088619227 0.161765503013 0.0253117176983 0.00843319224398 -0.000666443058216 0.00153006840169 0.265358983779 0.00133230148359 0 
0.398324416946 0.0121295813259 -0.170714088187 0.159253257582 0.0316747593256 -0.00595085535968 0.0012147214148 0.00441518960523 0.253152609444 -0.0372575641503 0 
0.395602249423 0.0107403729423 -0.165326002383 0.158861888598 0.0222650301675 0.0026004522373 -0.00160892616277 0.00480290555812 0.239994261515 -0.0702176273775 0 
0.396942854201 0.0118454549891 -0.167137652626 0.158542975104 0.0238314890496 0.0015370889947 0.00153821489768 -0.00383967293828 0.226781813698 -0.0964365373729 0 
0.389442340203 0.00374270154123 -0.160841617527 0.159423438323 0.0225882236957 0.00482707750949 -0.00539483443139 -0.00262230174922 0.224953596604 -0.0787580213148 0 
0.395131118498 0.00783013521143 -0.169733085072 0.1565543763 0.0284157899681 0.00854961056345 -0.00779633775299 0.00275130256654 0.238371974866 -0.0711618791985 0 
0.393385371147 0.00667189378253 -0.166812325875 0.164848369892 0.0344402912062 0.0081197067908 0.00583273705921 0.00611097894212 0.232894471683 0.00254349883922 0 
0.39825188355 0.012412015543 -0.169931619565 0.164191383386 0.0348020012486 0.00237718683203 7.45324898707e-05 0.00510925369691 0.254488093417 -0.00914276393959 0 
0.398099047106 0.0117978949311 -0.170701351455 0.16705535955 0.0347077252606 0.00901002479592 0.00325688755603 0.0225438664836 0.250037164887 0.00442634771672 0 
0.39727677 0.0108737405221 -0.170082828956 0.161615717511 0.0273631953882 0.00189093779186 0.00119388967968 -0.00292258056229 0.237486836995 0.0050129250041 0 
0.397064803291 0.0121451779765 -0.166904053921 0.163462846108 0.0377983115884 0.0061243975361 0.00825877166524 -0.00389359678043 0.259853812596 3.66364008027e-05 0 
0.395800106524 0.0104468839295 -0.166506551714 0.169698056045 0.0331074916214 0.0158265314283 0.00312465274572 0.0114664930155 0.248377501238 0.0100849204618 0 
0.395976247227 0.0113670105288 -0.165194720624 0.162039552341 0.0331689787031 0.00565613568166 -5.97292956221e-06 -0.00691838863039 0.259658208093 0.0108477779248 0 
0.399385974338 0.0152291800329 -0.167699562948 0.166144769055 0.04240734508 0.00537524229753 -3.26758540246e-05 0.0125543294898 0.265569771223 0.0286864323303 0 
0.398991416176 0.0117847375533 -0.173404773422 0.163396792973 0.0248002196387 0.0106921068701 0.00238028816592 -0.00900367029492 0.287366366726 -0.0036792515786 0 
0.39038408567 0.005949046901 -0.159254163208 0.161951994737 0.0247859934108 -0.001306971725 -0.000285004901603 -0.00294312102729 0.252180961149 0.0499714724031 0 
0.392294382367 0.0059191467705 -0.165044853561 0.152705601993 0.0223370663191 0.0120282650947 0.00202402741383 0.00123611904226 0.286430025588 0.0474455223745 0 
0.394541427274 0.00928089686141 -0.165062488099 0.150167266272 0.0152656750572 0.00728245968925 -0.00119566161544 0.0240717103616 0.258471198084 0.0582374213545 0 
